block_id,section_id,start_time,end_time,duration_hours,task_count,task_ids,departments,resource_requirements
BLK01302,SEC048,2025-05-12 06:00,2025-05-12 17:00,11.0,1,SIG1725,Signalling,none
BLK01303,SEC048,2025-05-17 06:00,2025-05-17 17:45,11.75,1,TRC2291,Traction,power
BLK01304,SEC048,2025-05-27 06:00,2025-05-27 14:00,8.0,1,ENG2818,Engineering,track
BLK01305,SEC048,2025-06-07 06:00,2025-06-07 11:45,5.75,1,SIG2489,Signalling,none
BLK01306,SEC048,2025-06-15 06:00,2025-06-15 11:30,5.5,1,SIG2853,Signalling,signal
BLK01307,SEC048,2025-06-30 06:00,2025-06-30 10:00,4.0,1,ENG3999,Engineering,track
BLK01308,SEC048,2025-07-24 06:00,2025-07-24 13:00,7.0,1,TRC0173,Traction,power
BLK01309,SEC048,2025-07-30 06:00,2025-07-30 17:45,11.75,1,TRC0439,Traction,power
BLK01310,SEC048,2025-08-18 06:00,2025-08-18 16:00,10.0,1,SIG0081,Signalling,signal
BLK01311,SEC048,2025-09-05 06:00,2025-09-05 11:30,5.5,1,TRC2390,Traction,power
BLK01312,SEC048,2025-09-07 06:00,2025-09-07 13:30,7.5,1,SIG0684,Signalling,signal
BLK01313,SEC048,2025-10-29 13:15,2025-10-30 02:59,13.73,2,ENG1188;SIG2049,Engineering;Signalling,signal;track
BLK01314,SEC048,2025-11-03 01:01,2025-11-03 13:00,11.98,2,ENG1183;SIG2182,Engineering;Signalling,track
BLK01315,SEC048,2025-11-17 06:00,2025-11-17 08:00,2.0,1,ENG2975,Engineering,track
BLK01316,SEC049,2025-01-13 06:00,2025-01-13 12:00,6.0,1,ENG1314,Engineering,track
BLK01317,SEC049,2025-01-16 06:00,2025-01-17 00:59,18.98,2,SIG1064;TRC1673,Signalling;Traction,power;signal
BLK01318,SEC049,2025-01-18 06:00,2025-01-18 14:15,8.25,1,TRC2902,Traction,none
BLK01319,SEC049,2025-02-17 06:00,2025-02-17 13:30,7.5,1,ENG2374,Engineering,track
BLK01320,SEC049,2025-02-21 06:00,2025-02-21 13:45,7.75,1,SIG0562,Signalling,signal
BLK01321,SEC049,2025-02-25 06:00,2025-02-25 13:15,7.25,1,ENG3225,Engineering,track
BLK01322,SEC049,2025-03-12 06:00,2025-03-12 14:45,8.75,1,TRC1284,Traction,power
BLK01323,SEC049,2025-04-09 06:00,2025-04-09 18:00,12.0,1,TRC2682,Traction,power
BLK01324,SEC049,2025-06-08 09:44,2025-06-08 11:14,1.5,1,ENG2100,Engineering,track
BLK01325,SEC049,2025-07-11 06:00,2025-07-11 09:45,3.75,1,ENG2643,Engineering,track
BLK01326,SEC049,2025-07-21 06:00,2025-07-21 18:00,12.0,1,SIG1399,Signalling,signal
BLK01327,SEC049,2025-07-23 06:00,2025-07-23 16:15,10.25,1,TRC2299,Traction,power
BLK01328,SEC049,2025-07-26 06:00,2025-07-26 16:30,10.5,1,ENG0719,Engineering,track
BLK01329,SEC049,2025-07-29 06:00,2025-07-29 14:00,8.0,1,SIG0355,Signalling,signal
BLK01330,SEC049,2025-08-03 06:00,2025-08-03 11:15,5.25,1,SIG2947,Signalling,none
BLK01331,SEC049,2025-08-08 06:00,2025-08-08 13:15,7.25,1,TRC0272,Traction,power
BLK01332,SEC049,2025-08-22 06:00,2025-08-22 12:30,6.5,1,SIG0977,Signalling,none
BLK01333,SEC049,2025-08-25 06:00,2025-08-25 14:00,8.0,1,SIG0416,Signalling,signal
BLK01334,SEC049,2025-08-28 06:00,2025-08-28 11:45,5.75,1,ENG2129,Engineering,track
BLK01335,SEC049,2025-09-13 06:00,2025-09-13 08:45,2.75,1,ENG1475,Engineering,track
BLK01336,SEC049,2025-09-21 06:00,2025-09-21 11:30,5.5,1,ENG0543,Engineering,track
BLK01337,SEC049,2025-09-30 06:00,2025-09-30 09:45,3.75,1,TRC0122,Traction,none
BLK01338,SEC049,2025-10-07 06:00,2025-10-07 09:30,3.5,1,ENG2285,Engineering,track
BLK01339,SEC049,2025-11-09 06:00,2025-11-09 09:30,3.5,1,TRC1960,Traction,none
BLK01340,SEC049,2025-11-16 06:00,2025-11-16 17:30,11.5,1,SIG1827,Signalling,signal
BLK01341,SEC049,2025-12-03 06:00,2025-12-03 11:00,5.0,1,ENG3602,Engineering,track
BLK01342,SEC049,2025-12-20 06:00,2025-12-20 13:00,7.0,1,TRC0392,Traction,power
BLK01343,SEC050,2025-01-04 06:00,2025-01-04 11:00,5.0,1,ENG2364,Engineering,track
BLK01344,SEC050,2025-02-01 06:00,2025-02-01 09:15,3.25,1,ENG3247,Engineering,track
BLK01345,SEC050,2025-03-04 06:00,2025-03-04 14:30,8.5,1,SIG2185,Signalling,signal
BLK01346,SEC050,2025-03-13 06:00,2025-03-13 16:45,10.75,1,ENG3069,Engineering,track
BLK01347,SEC050,2025-05-01 06:00,2025-05-01 13:45,7.75,1,TRC2129,Traction,none
BLK01348,SEC050,2025-05-05 06:00,2025-05-05 07:30,1.5,1,ENG1075,Engineering,track
BLK01349,SEC050,2025-05-06 06:00,2025-05-06 16:29,10.48,2,ENG2250;TRC2436,Engineering;Traction,track
BLK01350,SEC050,2025-05-08 06:00,2025-05-08 11:15,5.25,1,SIG0563,Signalling,none
BLK01351,SEC050,2025-05-13 06:00,2025-05-13 08:30,2.5,1,SIG2482,Signalling,none
BLK01352,SEC050,2025-05-19 06:00,2025-05-19 16:00,10.0,1,ENG1103,Engineering,track
BLK01353,SEC050,2025-06-14 06:00,2025-06-14 15:15,9.25,1,ENG1272,Engineering,track
BLK01354,SEC050,2025-06-18 06:00,2025-06-18 14:00,8.0,1,SIG2474,Signalling,none
BLK01355,SEC050,2025-06-26 06:00,2025-06-26 10:30,4.5,1,SIG2682,Signalling,signal
BLK01356,SEC050,2025-08-01 06:00,2025-08-01 13:00,7.0,1,SIG1360,Signalling,none
BLK01357,SEC050,2025-08-13 06:00,2025-08-13 12:30,6.5,1,TRC0421,Traction,none
BLK01358,SEC050,2025-08-17 06:00,2025-08-17 16:30,10.5,1,SIG1100,Signalling,none
BLK01359,SEC050,2025-08-18 06:00,2025-08-18 10:30,4.5,1,ENG3654,Engineering,track
BLK01360,SEC050,2025-08-23 06:00,2025-08-23 08:30,2.5,1,ENG0871,Engineering,track
BLK01361,SEC050,2025-09-20 01:46,2025-09-20 08:30,6.73,2,TRC2654;SIG0455,Signalling;Traction,power;signal
BLK01362,SEC050,2025-10-03 06:00,2025-10-03 11:00,5.0,1,ENG1633,Engineering,track
BLK01363,SEC050,2025-10-08 06:00,2025-10-08 15:30,9.5,1,SIG0158,Signalling,signal
BLK01364,SEC050,2025-10-16 06:00,2025-10-16 09:45,3.75,1,TRC0498,Traction,none
BLK01365,SEC050,2025-11-14 23:01,2025-11-15 18:00,18.98,3,ENG1399;SIG1097;SIG1601,Engineering;Signalling,track
BLK01366,SEC050,2025-11-26 22:46,2025-11-27 13:45,14.98,2,SIG0707;SIG2004,Signalling,signal
BLK01367,SEC051,2025-01-23 06:00,2025-01-23 12:30,6.5,1,ENG1683,Engineering,track
BLK01368,SEC051,2025-01-24 06:00,2025-01-24 07:15,1.25,1,SIG1739,Signalling,none
BLK01369,SEC051,2025-02-14 06:00,2025-02-14 14:15,8.25,1,SIG2774,Signalling,none
BLK01370,SEC051,2025-03-01 06:00,2025-03-01 17:00,11.0,1,SIG2680,Signalling,signal
BLK01371,SEC051,2025-03-06 06:00,2025-03-06 11:00,5.0,1,ENG1506,Engineering,track
BLK01372,SEC051,2025-03-09 06:00,2025-03-09 07:30,1.5,1,TRC2552,Traction,power
BLK01373,SEC051,2025-03-23 06:00,2025-03-23 17:15,11.25,1,TRC2696,Traction,none
BLK01374,SEC051,2025-03-31 06:00,2025-03-31 11:30,5.5,1,TRC2914,Traction,none
BLK01375,SEC051,2025-04-08 06:00,2025-04-08 12:00,6.0,1,SIG0952,Signalling,signal
BLK01376,SEC051,2025-05-12 06:00,2025-05-12 17:15,11.25,1,SIG1762,Signalling,signal
BLK01377,SEC051,2025-05-25 06:00,2025-05-25 08:30,2.5,1,ENG1944,Engineering,track
BLK01378,SEC051,2025-06-19 06:00,2025-06-19 14:30,8.5,1,SIG2311,Signalling,none
BLK01379,SEC051,2025-07-14 06:00,2025-07-14 13:30,7.5,1,TRC2422,Traction,none
BLK01380,SEC051,2025-08-14 06:00,2025-08-14 11:00,5.0,1,TRC0592,Traction,power
BLK01381,SEC051,2025-08-28 06:00,2025-08-28 16:30,10.5,1,ENG3834,Engineering,track
BLK01382,SEC051,2025-09-05 06:00,2025-09-05 11:00,5.0,1,TRC0901,Traction,power
BLK01383,SEC051,2025-10-02 06:00,2025-10-02 07:30,1.5,1,ENG2846,Engineering,track
BLK01384,SEC051,2025-10-10 06:00,2025-10-10 17:14,11.23,2,ENG3659;SIG0339,Engineering;Signalling,track
BLK01385,SEC051,2025-10-15 06:00,2025-10-15 08:30,2.5,1,TRC2269,Traction,power
BLK01386,SEC051,2025-10-19 06:00,2025-10-19 13:15,7.25,1,ENG2046,Engineering,track
BLK01387,SEC051,2025-10-29 06:00,2025-10-29 08:00,2.0,1,TRC2399,Traction,none
BLK01388,SEC051,2025-11-15 06:00,2025-11-15 14:00,8.0,1,ENG1686,Engineering,track
BLK01389,SEC051,2025-11-26 06:00,2025-11-26 08:45,2.75,1,SIG2857,Signalling,none
BLK01390,SEC051,2025-11-28 01:31,2025-11-28 10:45,9.23,2,SIG0110;ENG3250,Engineering;Signalling,track
BLK01391,SEC051,2025-11-30 06:00,2025-11-30 13:15,7.25,1,SIG1199,Signalling,none
BLK01392,SEC051,2025-12-16 06:00,2025-12-16 12:15,6.25,1,ENG3831,Engineering,track
BLK01393,SEC051,2025-12-20 06:00,2025-12-20 14:15,8.25,1,SIG2396,Signalling,none
BLK01394,SEC052,2025-01-17 06:00,2025-01-17 16:15,10.25,2,ENG2471;TRC0003,Engineering;Traction,power;track
BLK01395,SEC052,2025-01-20 06:00,2025-01-20 14:15,8.25,1,ENG1350,Engineering,track
BLK01396,SEC052,2025-01-30 06:00,2025-01-30 09:30,3.5,1,ENG0097,Engineering,track
BLK01397,SEC052,2025-02-09 06:00,2025-02-09 12:00,6.0,1,TRC1500,Traction,power
BLK01398,SEC052,2025-02-22 06:00,2025-02-22 08:00,2.0,1,ENG2123,Engineering,track
BLK01399,SEC052,2025-03-03 06:00,2025-03-03 09:00,3.0,2,SIG1319;TRC2899,Signalling;Traction,power;signal
BLK01400,SEC052,2025-03-10 06:00,2025-03-10 13:15,7.25,2,TRC1049;SIG2453,Signalling;Traction,none
BLK01401,SEC052,2025-03-11 06:00,2025-03-11 17:15,11.25,1,SIG1241,Signalling,none
BLK01402,SEC052,2025-04-18 06:00,2025-04-18 09:30,3.5,1,SIG2088,Signalling,none
BLK01403,SEC052,2025-05-06 06:00,2025-05-06 15:30,9.5,1,ENG2551,Engineering,track
BLK01404,SEC052,2025-05-20 06:00,2025-05-20 10:15,4.25,1,TRC2848,Traction,none
BLK01405,SEC052,2025-05-29 06:00,2025-05-29 15:00,9.0,1,SIG1806,Signalling,signal
BLK01406,SEC052,2025-05-30 06:00,2025-05-30 15:30,9.5,1,ENG0430,Engineering,track
BLK01407,SEC052,2025-06-08 06:00,2025-06-08 07:30,1.5,1,TRC0367,Traction,power
BLK01408,SEC052,2025-06-10 06:00,2025-06-10 12:30,6.5,1,TRC0483,Traction,none
BLK01409,SEC052,2025-06-20 23:01,2025-06-21 17:00,17.98,2,TRC1857;SIG0276,Signalling;Traction,signal
BLK01410,SEC052,2025-06-27 06:00,2025-06-27 17:15,11.25,2,ENG2694;SIG2797,Engineering;Signalling,track
BLK01411,SEC052,2025-07-09 06:00,2025-07-09 14:15,8.25,1,TRC0790,Traction,power
BLK01412,SEC052,2025-07-12 06:00,2025-07-12 16:15,10.25,1,TRC1605,Traction,power
BLK01413,SEC052,2025-07-22 06:00,2025-07-22 10:30,4.5,1,TRC2127,Traction,none
BLK01414,SEC052,2025-08-03 12:30,2025-08-03 23:44,11.23,2,SIG2928;SIG1948,Signalling,signal
BLK01415,SEC052,2025-08-18 06:00,2025-08-18 07:45,1.75,1,SIG0871,Signalling,signal
BLK01416,SEC052,2025-09-16 06:00,2025-09-16 12:15,6.25,1,ENG1767,Engineering,track
BLK01417,SEC052,2025-09-23 06:00,2025-09-23 14:45,8.75,1,SIG0581,Signalling,none
BLK01418,SEC052,2025-09-30 06:00,2025-09-30 08:30,2.5,1,TRC2677,Traction,power
BLK01419,SEC052,2025-10-06 06:00,2025-10-06 09:45,3.75,1,TRC0383,Traction,power
BLK01420,SEC052,2025-10-09 06:00,2025-10-09 10:00,4.0,1,SIG2062,Signalling,signal
BLK01421,SEC052,2025-10-11 06:00,2025-10-11 09:45,3.75,1,SIG2325,Signalling,signal
BLK01422,SEC052,2025-11-01 06:00,2025-11-01 14:15,8.25,1,TRC0313,Traction,power
BLK01423,SEC052,2025-11-30 06:00,2025-11-30 12:30,6.5,1,SIG0792,Signalling,signal
BLK01424,SEC052,2025-12-12 06:00,2025-12-12 08:30,2.5,1,SIG0353,Signalling,none
BLK01425,SEC053,2025-01-05 06:00,2025-01-05 14:15,8.25,1,SIG0089,Signalling,signal
BLK01426,SEC053,2025-02-28 06:00,2025-02-28 21:14,15.23,2,SIG2604;TRC2673,Signalling;Traction,signal
BLK01427,SEC053,2025-03-03 06:00,2025-03-03 17:45,11.75,1,ENG1132,Engineering,track
BLK01428,SEC053,2025-03-28 06:00,2025-03-28 10:00,4.0,1,SIG2791,Signalling,none
BLK01429,SEC053,2025-05-11 01:01,2025-05-11 07:15,6.23,2,SIG2886;ENG1315,Engineering;Signalling,track
BLK01430,SEC053,2025-05-27 06:00,2025-05-27 17:15,11.25,1,ENG0685,Engineering,track
BLK01431,SEC053,2025-05-28 06:00,2025-05-28 08:30,2.5,1,SIG1615,Signalling,none
BLK01432,SEC053,2025-06-10 06:00,2025-06-10 14:00,8.0,1,SIG2187,Signalling,none
BLK01433,SEC053,2025-06-27 06:00,2025-06-27 20:59,14.98,2,ENG2890;TRC2487,Engineering;Traction,power;track
BLK01434,SEC053,2025-07-12 06:00,2025-07-12 15:45,9.75,1,ENG3521,Engineering,track
BLK01435,SEC053,2025-08-03 06:00,2025-08-03 07:30,1.5,1,TRC1780,Traction,none
BLK01436,SEC053,2025-08-11 06:00,2025-08-11 14:00,8.0,1,SIG0096,Signalling,signal
BLK01437,SEC053,2025-08-28 06:00,2025-08-28 11:00,5.0,1,TRC2018,Traction,none
BLK01438,SEC053,2025-09-02 06:00,2025-09-02 19:14,13.23,2,ENG2510;SIG0292,Engineering;Signalling,track
BLK01439,SEC053,2025-09-06 06:00,2025-09-06 13:45,7.75,1,ENG2601,Engineering,track
BLK01440,SEC053,2025-09-27 06:00,2025-09-27 12:15,6.25,1,ENG3116,Engineering,track
BLK01441,SEC053,2025-10-07 06:00,2025-10-07 10:30,4.5,1,SIG2733,Signalling,signal
BLK01442,SEC053,2025-10-21 03:01,2025-10-21 14:00,10.98,2,TRC1349;SIG2053,Signalling;Traction,signal
BLK01443,SEC053,2025-10-24 06:00,2025-10-24 17:30,11.5,1,TRC1626,Traction,none
BLK01444,SEC053,2025-11-09 06:00,2025-11-09 11:00,5.0,1,ENG2547,Engineering,track
BLK01445,SEC053,2025-11-19 06:00,2025-11-19 12:30,6.5,1,TRC2656,Traction,none
BLK01446,SEC053,2025-12-21 06:00,2025-12-21 16:00,10.0,1,SIG1267,Signalling,signal
BLK01447,SEC054,2025-01-09 06:00,2025-01-09 14:00,8.0,1,ENG2499,Engineering,track
BLK01448,SEC054,2025-01-29 06:00,2025-01-29 13:45,7.75,1,SIG1136,Signalling,signal
BLK01449,SEC054,2025-02-13 06:00,2025-02-13 12:00,6.0,1,SIG1510,Signalling,signal
BLK01450,SEC054,2025-02-19 06:00,2025-02-19 11:00,5.0,1,ENG1285,Engineering,track
BLK01451,SEC054,2025-02-21 06:00,2025-02-21 14:15,8.25,1,ENG0688,Engineering,track
BLK01452,SEC054,2025-02-26 06:00,2025-02-26 16:45,10.75,1,ENG1400,Engineering,track
BLK01453,SEC054,2025-03-09 06:00,2025-03-09 09:45,3.75,1,TRC1089,Traction,power
BLK01454,SEC054,2025-03-16 06:00,2025-03-16 15:00,9.0,1,ENG0350,Engineering,track
BLK01455,SEC054,2025-03-24 06:00,2025-03-24 13:30,7.5,1,ENG3322,Engineering,track
BLK01456,SEC054,2025-03-25 06:00,2025-03-25 10:45,4.75,1,ENG0503,Engineering,track
BLK01457,SEC054,2025-04-06 06:00,2025-04-06 08:30,2.5,1,TRC2157,Traction,power
BLK01458,SEC054,2025-04-19 06:00,2025-04-19 07:30,1.5,1,SIG2998,Signalling,none
BLK01459,SEC054,2025-05-04 06:00,2025-05-04 11:00,5.0,1,ENG0697,Engineering,track
BLK01460,SEC054,2025-06-02 06:00,2025-06-02 14:45,8.75,1,ENG1551,Engineering,track
BLK01461,SEC054,2025-07-04 06:00,2025-07-04 08:00,2.0,1,SIG1340,Signalling,signal
BLK01462,SEC054,2025-07-20 06:00,2025-07-20 08:30,2.5,1,ENG1319,Engineering,track
BLK01463,SEC054,2025-07-30 01:46,2025-07-30 07:30,5.73,3,SIG2646;SIG1440;TRC0800,Signalling;Traction,power
BLK01464,SEC054,2025-08-11 06:00,2025-08-11 16:00,10.0,1,SIG1541,Signalling,signal
BLK01465,SEC054,2025-09-08 06:00,2025-09-08 11:00,5.0,1,ENG1894,Engineering,track
BLK01466,SEC054,2025-09-23 06:00,2025-09-23 22:59,16.98,2,ENG2068;SIG0495,Engineering;Signalling,signal;track
BLK01467,SEC054,2025-09-24 06:00,2025-09-24 17:45,11.75,1,ENG1938,Engineering,track
BLK01468,SEC054,2025-09-28 06:00,2025-09-28 10:30,4.5,1,ENG2056,Engineering,track
BLK01469,SEC054,2025-10-12 06:00,2025-10-12 16:45,10.75,1,TRC0247,Traction,power
BLK01470,SEC054,2025-10-22 06:00,2025-10-22 07:15,1.25,1,ENG3862,Engineering,track
BLK01471,SEC054,2025-10-29 06:00,2025-10-29 14:15,8.25,1,SIG1328,Signalling,signal
BLK01472,SEC054,2025-11-19 06:00,2025-11-19 16:30,10.5,1,TRC1848,Traction,none
BLK01473,SEC054,2025-12-20 06:00,2025-12-20 12:45,6.75,1,ENG3271,Engineering,track
BLK01474,SEC055,2025-01-27 06:00,2025-01-27 15:44,9.73,2,ENG3936;SIG2683,Engineering;Signalling,track
BLK01475,SEC055,2025-02-03 06:00,2025-02-03 11:30,5.5,1,TRC2675,Traction,power
BLK01476,SEC055,2025-02-08 06:00,2025-02-08 11:30,5.5,1,TRC0256,Traction,power
BLK01477,SEC055,2025-02-11 06:00,2025-02-11 15:30,9.5,1,TRC2267,Traction,power
BLK01478,SEC055,2025-02-21 06:00,2025-02-21 09:30,3.5,1,ENG2081,Engineering,track
BLK01479,SEC055,2025-02-23 06:00,2025-02-23 13:45,7.75,1,ENG0940,Engineering,track
BLK01480,SEC055,2025-02-27 06:00,2025-02-27 17:15,11.25,1,SIG2353,Signalling,signal
BLK01481,SEC055,2025-03-01 06:00,2025-03-01 10:30,4.5,1,TRC0513,Traction,none
BLK01482,SEC055,2025-03-03 06:00,2025-03-03 09:00,3.0,1,ENG2213,Engineering,track
BLK01483,SEC055,2025-03-15 12:44,2025-03-15 21:44,9.0,1,SIG1513,Signalling,none
BLK01484,SEC055,2025-04-01 06:00,2025-04-01 07:30,1.5,1,TRC1038,Traction,none
BLK01485,SEC055,2025-04-05 06:00,2025-04-05 14:45,8.75,1,TRC0778,Traction,none
BLK01486,SEC055,2025-04-11 06:00,2025-04-11 17:00,11.0,1,SIG0920,Signalling,none
BLK01487,SEC055,2025-04-24 06:00,2025-04-24 13:15,7.25,1,SIG2301,Signalling,none
BLK01488,SEC055,2025-05-24 06:00,2025-05-24 12:15,6.25,1,TRC0274,Traction,power
BLK01489,SEC055,2025-06-03 06:00,2025-06-03 07:15,1.25,1,TRC1622,Traction,none
BLK01490,SEC055,2025-06-04 06:00,2025-06-04 09:30,3.5,1,SIG2071,Signalling,none
BLK01491,SEC055,2025-06-10 06:00,2025-06-10 12:45,6.75,1,ENG3378,Engineering,track
BLK01492,SEC055,2025-07-12 06:00,2025-07-12 13:45,7.75,1,TRC1311,Traction,power
BLK01493,SEC055,2025-07-28 06:00,2025-07-28 08:45,2.75,1,TRC0709,Traction,none
BLK01494,SEC055,2025-08-22 06:00,2025-08-22 08:15,2.25,1,ENG2319,Engineering,track
BLK01495,SEC055,2025-08-30 06:00,2025-08-30 13:00,7.0,1,SIG1280,Signalling,none
BLK01496,SEC055,2025-09-15 06:00,2025-09-15 09:00,3.0,1,ENG3842,Engineering,track
BLK01497,SEC055,2025-09-24 06:00,2025-09-24 15:45,9.75,2,ENG1997;SIG2554,Engineering;Signalling,signal;track
BLK01498,SEC055,2025-10-05 06:00,2025-10-05 13:00,7.0,1,SIG1512,Signalling,signal
BLK01499,SEC055,2025-10-28 06:00,2025-10-28 11:15,5.25,1,ENG3560,Engineering,track
BLK01500,SEC055,2025-11-06 06:00,2025-11-06 14:00,8.0,1,SIG2534,Signalling,none
BLK01501,SEC055,2025-11-09 06:00,2025-11-09 12:00,6.0,1,SIG2690,Signalling,none
BLK01502,SEC055,2025-11-13 06:00,2025-11-13 14:30,8.5,1,TRC2976,Traction,power
BLK01503,SEC055,2025-11-28 06:00,2025-11-28 07:45,1.75,1,ENG3214,Engineering,track
BLK01504,SEC056,2025-01-03 06:00,2025-01-03 07:15,1.25,1,ENG1216,Engineering,track
BLK01505,SEC056,2025-01-07 06:00,2025-01-07 17:15,11.25,1,ENG3263,Engineering,track
BLK01506,SEC056,2025-01-18 06:59,2025-01-18 16:59,10.0,2,SIG2145;TRC1716,Signalling;Traction,none
BLK01507,SEC056,2025-01-30 07:44,2025-01-30 16:14,8.5,2,TRC2715;SIG0884,Signalling;Traction,signal
BLK01508,SEC056,2025-01-30 23:31,2025-01-31 09:30,9.98,2,TRC0002;ENG3071,Engineering;Traction,track
BLK01509,SEC056,2025-02-14 06:00,2025-02-14 14:45,8.75,1,TRC0963,Traction,power
BLK01510,SEC056,2025-02-20 06:00,2025-02-20 08:45,2.75,1,ENG0776,Engineering,track
BLK01511,SEC056,2025-02-21 06:00,2025-02-21 09:45,3.75,1,ENG1952,Engineering,track
BLK01512,SEC056,2025-02-23 06:00,2025-02-23 08:45,2.75,1,ENG1534,Engineering,track
BLK01513,SEC056,2025-03-04 06:00,2025-03-04 09:45,3.75,1,TRC1519,Traction,power
BLK01514,SEC056,2025-03-05 06:00,2025-03-05 18:00,12.0,1,ENG3321,Engineering,track
BLK01515,SEC056,2025-03-06 06:00,2025-03-06 18:00,12.0,1,ENG1873,Engineering,track
BLK01516,SEC056,2025-03-13 06:00,2025-03-13 14:15,8.25,1,TRC1382,Traction,power
BLK01517,SEC056,2025-03-17 06:00,2025-03-17 12:15,6.25,1,TRC0519,Traction,none
BLK01518,SEC056,2025-03-28 06:00,2025-03-28 07:15,1.25,1,TRC2473,Traction,power
BLK01519,SEC056,2025-04-11 06:00,2025-04-11 17:30,11.5,1,SIG0941,Signalling,none
BLK01520,SEC056,2025-04-28 06:00,2025-04-28 15:30,9.5,1,TRC1359,Traction,none
BLK01521,SEC056,2025-07-12 06:00,2025-07-12 16:30,10.5,1,TRC0582,Traction,power
BLK01522,SEC056,2025-07-16 06:00,2025-07-16 12:45,6.75,1,ENG2683,Engineering,track
BLK01523,SEC056,2025-07-22 06:00,2025-07-22 11:00,5.0,1,SIG1176,Signalling,none
BLK01524,SEC056,2025-07-25 06:00,2025-07-25 17:00,11.0,1,SIG2745,Signalling,signal
BLK01525,SEC056,2025-08-01 06:00,2025-08-01 11:30,5.5,1,SIG1590,Signalling,none
BLK01526,SEC056,2025-08-12 06:00,2025-08-12 12:30,6.5,1,SIG0822,Signalling,none
BLK01527,SEC056,2025-08-17 04:31,2025-08-17 13:30,8.98,2,TRC1090;SIG1674,Signalling;Traction,signal
BLK01528,SEC056,2025-08-18 06:00,2025-08-18 12:00,6.0,1,SIG0745,Signalling,signal
BLK01529,SEC056,2025-09-26 02:31,2025-09-26 07:45,5.23,2,ENG0494;SIG2468,Engineering;Signalling,signal;track
BLK01530,SEC056,2025-11-13 11:29,2025-11-13 18:29,7.0,1,SIG2800,Signalling,none
BLK01531,SEC056,2025-11-18 06:00,2025-11-18 13:45,7.75,1,ENG1287,Engineering,track
BLK01532,SEC056,2025-11-21 06:00,2025-11-21 10:45,4.75,1,TRC1827,Traction,none
BLK01533,SEC056,2025-11-22 06:00,2025-11-22 15:15,9.25,1,TRC0231,Traction,none
BLK01534,SEC056,2025-12-19 06:00,2025-12-19 11:45,5.75,1,SIG2835,Signalling,signal
BLK01535,SEC057,2025-01-11 06:00,2025-01-11 17:00,11.0,1,ENG0566,Engineering,track
BLK01536,SEC057,2025-02-12 06:00,2025-02-12 21:59,15.98,2,TRC0734;ENG0590,Engineering;Traction,power;track
BLK01537,SEC057,2025-03-01 06:00,2025-03-01 16:30,10.5,1,SIG2211,Signalling,signal
BLK01538,SEC057,2025-03-16 06:00,2025-03-16 14:30,8.5,1,SIG0402,Signalling,signal
BLK01539,SEC057,2025-04-01 06:00,2025-04-01 15:45,9.75,1,TRC0761,Traction,none
BLK01540,SEC057,2025-04-15 06:00,2025-04-15 09:15,3.25,1,SIG1717,Signalling,none
BLK01541,SEC057,2025-04-17 06:00,2025-04-17 13:30,7.5,1,SIG2466,Signalling,none
BLK01542,SEC057,2025-05-06 06:00,2025-05-06 11:00,5.0,1,SIG2054,Signalling,none
BLK01543,SEC057,2025-06-06 06:00,2025-06-06 10:30,4.5,1,SIG2172,Signalling,signal
BLK01544,SEC057,2025-06-16 06:00,2025-06-16 09:30,3.5,1,TRC1611,Traction,power
BLK01545,SEC057,2025-06-18 06:00,2025-06-18 13:15,7.25,1,TRC1309,Traction,none
BLK01546,SEC057,2025-07-26 06:00,2025-07-26 13:30,7.5,1,TRC2458,Traction,power
BLK01547,SEC057,2025-08-01 06:00,2025-08-01 17:30,11.5,2,TRC1360;TRC1678,Traction,power
BLK01548,SEC057,2025-08-30 06:00,2025-08-30 14:14,8.23,2,ENG2278;TRC2637,Engineering;Traction,track
BLK01549,SEC057,2025-09-01 06:00,2025-09-01 08:45,2.75,1,ENG1804,Engineering,track
BLK01550,SEC057,2025-09-03 06:00,2025-09-03 12:15,6.25,1,SIG2535,Signalling,signal
BLK01551,SEC057,2025-10-02 06:00,2025-10-02 09:30,3.5,1,SIG1572,Signalling,none
BLK01552,SEC057,2025-10-14 06:00,2025-10-14 11:15,5.25,1,TRC1010,Traction,none
BLK01553,SEC057,2025-11-11 23:01,2025-11-12 17:15,18.23,2,TRC0979;ENG1303,Engineering;Traction,power;track
BLK01554,SEC057,2025-11-29 06:00,2025-11-29 15:30,9.5,1,SIG0156,Signalling,none
BLK01555,SEC058,2025-01-24 17:44,2025-01-25 02:59,9.25,2,SIG0803;TRC2411,Signalling;Traction,power;signal
BLK01556,SEC058,2025-01-28 06:00,2025-01-28 09:45,3.75,1,ENG2688,Engineering,track
BLK01557,SEC058,2025-02-14 06:00,2025-02-14 12:15,6.25,1,ENG0785,Engineering,track
BLK01558,SEC058,2025-02-18 06:00,2025-02-18 07:15,1.25,1,ENG0019,Engineering,track
BLK01559,SEC058,2025-02-25 06:00,2025-02-25 22:30,16.5,2,ENG3219;ENG2244,Engineering,track
BLK01560,SEC058,2025-03-01 06:00,2025-03-01 15:30,9.5,1,ENG1252,Engineering,track
BLK01561,SEC058,2025-03-06 06:00,2025-03-06 10:00,4.0,1,SIG2581,Signalling,none
BLK01562,SEC058,2025-04-23 17:14,2025-04-23 18:44,1.5,1,TRC1726,Traction,none
