block_id,task_id,section_id,department,start_time,end_time,duration_hours,predicted_priority_score,predicted_priority_class,train_conflict_cost,power_block_required,signal_block_required,track_block_required,status
BLK03782,ENG3179,SEC072,Engineering,2025-01-02 00:00,2025-01-02 08:45,8.7,28.0,LOW,208.8,False,False,True,SCHEDULED
BLK00590,ENG3180,SEC011,Engineering,2025-02-21 06:00,2025-02-21 09:15,3.1,32.1,LOW,150.0,False,False,True,SCHEDULED
BLK01692,ENG3181,SEC030,Engineering,2025-04-25 06:00,2025-04-25 07:15,1.2,42.5,MEDIUM,49.1,False,False,True,SCHEDULED
BLK01940,ENG3183,SEC034,Engineering,2025-10-14 06:00,2025-10-14 08:30,2.5,96.3,CRITICAL,84.8,False,False,True,SCHEDULED
BLK00049,ENG3184,SEC001,Engineering,2025-12-11 06:00,2025-12-11 17:30,11.4,83.5,CRITICAL,485.6,False,False,True,SCHEDULED
BLK03126,ENG3186,SEC058,Engineering,2025-04-08 06:00,2025-04-08 11:45,5.6,41.5,MEDIUM,152.9,False,False,True,SCHEDULED
BLK02553,ENG3187,SEC046,Engineering,2025-11-18 06:00,2025-11-18 16:30,10.3,63.0,HIGH,278.1,False,False,True,SCHEDULED
BLK00648,ENG3189,SEC011,Engineering,2025-11-05 06:00,2025-11-05 11:15,5.1,46.5,MEDIUM,246.8,False,False,True,SCHEDULED
BLK00039,ENG3192,SEC001,Engineering,2025-09-20 06:00,2025-09-20 14:30,8.4,64.4,HIGH,357.8,False,False,True,SCHEDULED
BLK00788,ENG3195,SEC014,Engineering,2025-03-31 06:00,2025-03-31 14:45,8.7,45.74,MEDIUM,395.0,False,False,True,SCHEDULED
BLK02157,ENG3196,SEC039,Engineering,2025-03-21 06:00,2025-03-21 09:15,3.1,37.3,LOW,111.3,False,False,True,SCHEDULED
BLK03746,ENG3197,SEC071,Engineering,2025-04-22 06:00,2025-04-22 13:15,7.2,42.6,MEDIUM,159.8,False,False,True,SCHEDULED
BLK02237,ENG3199,SEC040,Engineering,2025-11-03 06:00,2025-11-03 09:15,3.2,81.9,CRITICAL,77.4,False,False,True,SCHEDULED
BLK00003,ENG3202,SEC001,Engineering,2025-01-07 06:00,2025-01-07 09:30,3.3,64.4,HIGH,140.6,False,False,True,SCHEDULED
BLK01688,ENG3204,SEC030,Engineering,2025-03-31 06:00,2025-03-31 07:30,1.4,63.1,HIGH,57.3,False,False,True,SCHEDULED
BLK01759,ENG3205,SEC031,Engineering,2025-04-29 06:00,2025-04-29 12:45,6.6,27.57,LOW,267.3,False,False,True,SCHEDULED
BLK03464,ENG3209,SEC065,Engineering,2025-01-31 06:00,2025-01-31 10:45,4.6,62.87,HIGH,132.0,False,False,True,SCHEDULED
BLK01113,ENG3211,SEC020,Engineering,2025-04-05 06:00,2025-04-05 14:30,8.3,83.96,CRITICAL,318.7,False,False,True,SCHEDULED
BLK03011,ENG3214,SEC055,Engineering,2025-11-28 06:00,2025-11-28 07:45,1.6,95.0,CRITICAL,33.8,False,False,True,SCHEDULED
BLK02622,ENG3215,SEC048,Engineering,2025-03-19 06:00,2025-03-19 16:45,10.7,62.2,HIGH,313.5,False,False,True,SCHEDULED
BLK03844,ENG3218,SEC073,Engineering,2025-03-28 07:15,2025-03-28 14:30,7.2,27.3,LOW,149.8,False,False,True,SCHEDULED
BLK03119,ENG3219,SEC058,Engineering,2025-02-25 06:00,2025-02-25 10:30,4.3,95.5,CRITICAL,117.4,False,False,True,SCHEDULED
BLK02675,ENG3225,SEC049,Engineering,2025-02-25 06:00,2025-02-25 13:15,7.1,37.0,LOW,233.6,False,False,True,SCHEDULED
BLK01248,ENG3227,SEC022,Engineering,2025-07-22 06:00,2025-07-22 14:45,8.7,63.7,HIGH,339.3,False,False,True,SCHEDULED
BLK03156,ENG3230,SEC058,Engineering,2025-12-11 06:00,2025-12-11 08:30,2.3,82.3,CRITICAL,62.8,False,False,True,SCHEDULED
BLK00391,ENG3231,SEC007,Engineering,2025-09-12 06:00,2025-09-12 10:00,4.0,85.3,CRITICAL,189.6,False,False,True,SCHEDULED
BLK03572,ENG3232,SEC067,Engineering,2025-05-29 06:00,2025-05-29 08:00,1.8,43.2,MEDIUM,46.4,False,False,True,SCHEDULED
BLK01696,ENG3241,SEC030,Engineering,2025-05-15 06:00,2025-05-15 17:15,11.2,84.6,CRITICAL,458.1,False,False,True,SCHEDULED
BLK02407,ENG3243,SEC044,Engineering,2025-03-03 10:45,2025-03-03 13:15,2.3,63.7,HIGH,79.8,False,False,True,SCHEDULED
BLK02276,ENG3244,SEC041,Engineering,2025-10-03 06:00,2025-10-03 13:45,7.7,60.3,HIGH,161.7,False,False,True,SCHEDULED
BLK02710,ENG3247,SEC050,Engineering,2025-02-01 06:00,2025-02-01 09:15,3.1,79.9,HIGH,62.0,False,False,True,SCHEDULED
BLK02290,ENG3249,SEC042,Engineering,2025-01-23 06:00,2025-01-23 15:15,9.1,81.0,CRITICAL,264.8,False,False,True,SCHEDULED
BLK02787,ENG3250,SEC051,Engineering,2025-11-28 06:00,2025-11-28 10:45,4.7,81.4,CRITICAL,121.3,False,False,True,SCHEDULED
BLK03732,ENG3254,SEC071,Engineering,2025-01-19 06:00,2025-01-19 13:30,7.4,60.9,HIGH,164.3,False,False,True,SCHEDULED
BLK01139,ENG3255,SEC020,Engineering,2025-09-23 06:00,2025-09-23 07:00,1.0,82.4,CRITICAL,38.4,False,False,True,SCHEDULED
BLK00894,ENG3257,SEC015,Engineering,2025-12-04 06:00,2025-12-04 16:15,10.2,63.7,HIGH,459.0,False,False,True,SCHEDULED
BLK01774,ENG3259,SEC031,Engineering,2025-07-03 06:00,2025-07-03 12:15,6.2,63.9,HIGH,251.1,False,False,True,SCHEDULED
BLK03015,ENG3263,SEC056,Engineering,2025-01-07 06:00,2025-01-07 17:15,11.2,63.2,HIGH,319.2,False,False,True,SCHEDULED
BLK01850,ENG3264,SEC033,Engineering,2025-01-22 06:00,2025-01-22 17:00,10.8,84.67,CRITICAL,531.4,False,False,True,SCHEDULED
BLK01236,ENG3270,SEC022,Engineering,2025-05-02 11:00,2025-05-02 20:45,9.6,43.5,MEDIUM,374.4,False,False,True,SCHEDULED
BLK02950,ENG3271,SEC054,Engineering,2025-12-20 06:00,2025-12-20 12:45,6.6,81.6,CRITICAL,149.8,False,False,True,SCHEDULED
BLK03984,ENG3272,SEC075,Engineering,2025-08-12 06:00,2025-08-12 14:15,8.1,58.8,MEDIUM,162.0,False,False,True,SCHEDULED
BLK01911,ENG3275,SEC034,Engineering,2025-03-27 06:00,2025-03-27 14:30,8.4,41.31,MEDIUM,284.8,False,False,True,SCHEDULED
BLK01268,ENG3277,SEC022,Engineering,2025-11-01 06:00,2025-11-01 12:15,6.2,63.0,HIGH,241.8,False,False,True,SCHEDULED
BLK00243,ENG3279,SEC005,Engineering,2025-01-28 06:00,2025-01-28 11:15,5.1,63.8,HIGH,269.3,False,False,True,SCHEDULED
BLK02127,ENG3282,SEC038,Engineering,2025-07-05 06:00,2025-07-05 13:30,7.5,62.3,HIGH,308.2,False,False,True,SCHEDULED
BLK01510,ENG3283,SEC027,Engineering,2025-03-20 06:00,2025-03-20 07:30,1.5,83.27,CRITICAL,53.6,False,False,True,SCHEDULED
BLK01015,ENG3286,SEC018,Engineering,2025-05-29 06:00,2025-05-29 08:15,2.2,40.8,MEDIUM,91.5,False,False,True,SCHEDULED
BLK02023,ENG3287,SEC036,Engineering,2025-07-01 06:00,2025-07-01 10:30,4.5,39.9,LOW,234.4,False,False,True,SCHEDULED
BLK03096,ENG3288,SEC057,Engineering,2025-06-19 06:00,2025-06-19 08:00,1.8,42.0,MEDIUM,62.5,False,False,True,SCHEDULED
BLK01244,ENG3292,SEC022,Engineering,2025-07-08 06:00,2025-07-08 08:00,1.9,96.8,CRITICAL,74.1,False,False,True,SCHEDULED
BLK00778,ENG3293,SEC013,Engineering,2025-12-01 06:00,2025-12-01 16:15,10.2,98.7,CRITICAL,484.5,False,False,True,SCHEDULED
BLK03550,ENG3301,SEC066,Engineering,2025-12-07 06:00,2025-12-07 14:00,8.0,80.9,CRITICAL,216.0,False,False,True,SCHEDULED
BLK02302,ENG3304,SEC042,Engineering,2025-05-05 06:00,2025-05-05 16:30,10.3,60.2,HIGH,299.7,False,False,True,SCHEDULED
BLK03594,ENG3307,SEC068,Engineering,2025-01-10 09:59,2025-01-10 13:44,3.7,61.1,HIGH,113.2,False,False,True,SCHEDULED
BLK01860,ENG3308,SEC033,Engineering,2025-04-17 06:00,2025-04-17 10:45,4.7,63.9,HIGH,231.2,False,False,True,SCHEDULED
BLK02742,ENG3309,SEC050,Engineering,2025-11-29 06:00,2025-11-29 12:30,6.4,79.9,HIGH,128.0,False,False,True,SCHEDULED
BLK02065,ENG3310,SEC037,Engineering,2025-03-17 06:00,2025-03-17 12:00,5.8,65.1,HIGH,288.8,False,False,True,SCHEDULED
BLK02715,ENG3312,SEC050,Engineering,2025-04-23 06:00,2025-04-23 13:15,7.2,38.0,LOW,144.0,False,False,True,SCHEDULED
BLK00671,ENG3315,SEC012,Engineering,2025-03-25 06:00,2025-03-25 12:15,6.2,39.39,LOW,250.5,False,False,True,SCHEDULED
BLK00898,ENG3319,SEC016,Engineering,2025-01-11 06:00,2025-01-11 10:45,4.6,83.7,CRITICAL,195.0,False,False,True,SCHEDULED
BLK03028,ENG3321,SEC056,Engineering,2025-03-05 06:00,2025-03-05 18:00,11.9,31.92,LOW,339.2,False,False,True,SCHEDULED
BLK02909,ENG3322,SEC054,Engineering,2025-03-24 06:00,2025-03-24 13:30,7.3,59.5,MEDIUM,165.7,False,False,True,SCHEDULED
BLK03939,ENG3325,SEC074,Engineering,2025-09-23 06:00,2025-09-23 08:15,2.1,80.7,CRITICAL,50.4,False,False,True,SCHEDULED
BLK02726,ENG3330,SEC050,Engineering,2025-06-26 04:16,2025-06-26 06:01,1.6,36.45,LOW,32.0,False,False,True,SCHEDULED
BLK03381,ENG3331,SEC063,Engineering,2025-03-28 06:00,2025-03-28 12:30,6.3,59.8,MEDIUM,127.9,False,False,True,SCHEDULED
BLK00054,ENG3334,SEC002,Engineering,2025-01-10 06:00,2025-01-10 11:30,5.3,42.58,MEDIUM,180.7,False,False,True,SCHEDULED
BLK00850,ENG3336,SEC015,Engineering,2025-03-19 06:00,2025-03-19 16:45,10.6,39.1,LOW,477.0,False,False,True,SCHEDULED
BLK00342,ENG3337,SEC006,Engineering,2025-08-03 06:00,2025-08-03 09:30,3.3,98.71,CRITICAL,165.3,False,False,True,SCHEDULED
BLK01269,ENG3340,SEC022,Engineering,2025-11-03 06:00,2025-11-03 16:30,10.5,42.8,MEDIUM,409.5,False,False,True,SCHEDULED
BLK01440,ENG3345,SEC025,Engineering,2025-11-13 06:00,2025-11-13 14:30,8.3,31.8,LOW,400.1,False,False,True,SCHEDULED
BLK03875,ENG3351,SEC073,Engineering,2025-08-29 06:00,2025-08-29 08:00,1.8,37.06,LOW,37.4,False,False,True,SCHEDULED
BLK00221,ENG3354,SEC004,Engineering,2025-09-22 06:00,2025-09-22 09:30,3.5,83.9,CRITICAL,152.2,False,False,True,SCHEDULED
BLK00169,ENG3357,SEC003,Engineering,2025-11-03 06:00,2025-11-03 15:45,9.6,33.5,LOW,472.3,False,False,True,SCHEDULED
BLK00657,ENG3359,SEC012,Engineering,2025-01-06 06:00,2025-01-06 10:00,3.8,63.2,HIGH,153.5,False,False,True,SCHEDULED
BLK01634,ENG3361,SEC029,Engineering,2025-05-26 06:00,2025-05-26 17:00,11.0,63.7,HIGH,563.2,False,False,True,SCHEDULED
BLK02888,ENG3366,SEC053,Engineering,2025-10-21 06:00,2025-10-21 09:00,3.0,61.1,HIGH,75.0,False,False,True,SCHEDULED
BLK00856,ENG3367,SEC015,Engineering,2025-05-07 06:00,2025-05-07 16:15,10.2,45.3,MEDIUM,459.0,False,False,True,SCHEDULED
BLK01576,ENG3368,SEC028,Engineering,2025-05-29 06:00,2025-05-29 17:15,11.2,65.2,HIGH,581.3,False,False,True,SCHEDULED
BLK03874,ENG3369,SEC073,Engineering,2025-08-24 06:00,2025-08-24 08:30,2.5,80.7,CRITICAL,52.0,False,False,True,SCHEDULED
BLK01264,ENG3371,SEC022,Engineering,2025-10-02 06:00,2025-10-02 10:15,4.2,64.53,HIGH,163.8,False,False,True,SCHEDULED
BLK02016,ENG3374,SEC036,Engineering,2025-05-24 06:00,2025-05-24 16:00,9.8,46.6,MEDIUM,510.6,False,False,True,SCHEDULED
BLK02432,ENG3377,SEC044,Engineering,2025-07-18 06:00,2025-07-18 12:00,5.8,39.3,LOW,201.3,False,False,True,SCHEDULED
BLK02980,ENG3378,SEC055,Engineering,2025-06-10 06:00,2025-06-10 12:45,6.7,81.6,CRITICAL,141.4,False,False,True,SCHEDULED
BLK02372,ENG3381,SEC043,Engineering,2025-07-23 06:00,2025-07-23 17:45,11.7,39.9,LOW,382.6,False,False,True,SCHEDULED
BLK01336,ENG3383,SEC023,Engineering,2025-12-11 06:00,2025-12-11 12:45,6.6,44.49,MEDIUM,299.0,False,False,True,SCHEDULED
BLK00773,ENG3388,SEC013,Engineering,2025-10-31 06:00,2025-10-31 14:15,8.1,85.28,CRITICAL,384.8,False,False,True,SCHEDULED
BLK01708,ENG3390,SEC030,Engineering,2025-07-10 06:00,2025-07-10 11:00,4.8,83.2,CRITICAL,196.3,False,False,True,SCHEDULED
BLK02995,ENG3394,SEC055,Engineering,2025-09-16 06:00,2025-09-16 13:45,7.6,35.84,LOW,160.4,False,False,True,SCHEDULED
BLK02796,ENG3397,SEC052,Engineering,2025-02-06 06:00,2025-02-06 16:00,9.9,93.93,CRITICAL,198.0,False,False,True,SCHEDULED
BLK03484,ENG3405,SEC065,Engineering,2025-06-09 06:00,2025-06-09 14:00,8.0,39.26,LOW,229.6,False,False,True,SCHEDULED
BLK00956,ENG3406,SEC017,Engineering,2025-03-24 06:00,2025-03-24 17:00,11.0,97.1,CRITICAL,422.4,False,False,True,SCHEDULED
BLK03215,ENG3407,SEC060,Engineering,2025-01-25 06:00,2025-01-25 12:45,6.7,94.4,CRITICAL,134.0,False,False,True,SCHEDULED
BLK01775,ENG3409,SEC031,Engineering,2025-08-07 06:00,2025-08-07 13:15,7.2,65.0,HIGH,291.6,False,False,True,SCHEDULED
BLK02410,ENG3410,SEC044,Engineering,2025-03-12 06:00,2025-03-12 18:00,11.9,83.0,CRITICAL,412.9,False,False,True,SCHEDULED
BLK01819,ENG3416,SEC032,Engineering,2025-07-06 06:00,2025-07-06 07:15,1.1,63.1,HIGH,38.4,False,False,True,SCHEDULED
BLK02990,ENG3418,SEC055,Engineering,2025-08-23 06:00,2025-08-23 14:30,8.4,80.3,CRITICAL,177.2,False,False,True,SCHEDULED
BLK00990,ENG3419,SEC017,Engineering,2025-10-29 06:00,2025-10-29 12:15,6.2,64.7,HIGH,238.1,False,False,True,SCHEDULED
BLK02375,ENG3423,SEC043,Engineering,2025-08-13 06:00,2025-08-13 15:30,9.5,62.8,HIGH,310.7,False,False,True,SCHEDULED
BLK00740,ENG3424,SEC013,Engineering,2025-05-28 06:00,2025-05-28 18:00,12.0,84.9,CRITICAL,570.0,False,False,True,SCHEDULED
BLK03408,ENG3427,SEC063,Engineering,2025-10-11 06:00,2025-10-11 09:30,3.5,79.7,HIGH,71.0,False,False,True,SCHEDULED
BLK03034,ENG3428,SEC056,Engineering,2025-04-09 06:00,2025-04-09 13:30,7.3,39.7,LOW,208.0,False,False,True,SCHEDULED
BLK01915,ENG3429,SEC034,Engineering,2025-04-30 06:00,2025-04-30 13:00,7.0,81.77,CRITICAL,237.3,False,False,True,SCHEDULED
BLK02130,ENG3431,SEC038,Engineering,2025-07-10 06:00,2025-07-10 17:00,10.9,83.1,CRITICAL,448.0,False,False,True,SCHEDULED
BLK01790,ENG3432,SEC031,Engineering,2025-12-02 06:00,2025-12-02 10:15,4.2,63.89,HIGH,170.1,False,False,True,SCHEDULED
BLK00348,ENG3436,SEC006,Engineering,2025-09-19 06:00,2025-09-19 09:45,3.7,31.0,LOW,185.4,False,False,True,SCHEDULED
BLK00810,ENG3438,SEC014,Engineering,2025-08-06 06:00,2025-08-06 09:45,3.6,62.6,HIGH,163.4,False,False,True,SCHEDULED
BLK00166,ENG3441,SEC003,Engineering,2025-10-11 06:00,2025-10-11 12:45,6.7,85.8,CRITICAL,329.6,False,False,True,SCHEDULED
BLK02592,ENG3444,SEC047,Engineering,2025-08-31 06:00,2025-08-31 09:00,2.9,61.62,HIGH,59.2,False,False,True,SCHEDULED
BLK02978,ENG3446,SEC055,Engineering,2025-06-03 06:00,2025-06-03 10:45,4.6,30.0,LOW,97.1,False,False,True,SCHEDULED
BLK01338,ENG3449,SEC024,Engineering,2025-01-13 06:00,2025-01-13 16:15,10.1,82.81,CRITICAL,417.1,False,False,True,SCHEDULED
BLK03969,ENG3450,SEC075,Engineering,2025-04-24 06:00,2025-04-24 13:30,7.5,38.9,LOW,150.0,False,False,True,SCHEDULED
BLK03889,ENG3451,SEC073,Engineering,2025-11-15 06:00,2025-11-15 18:00,11.8,35.7,LOW,245.4,False,False,True,SCHEDULED
BLK01611,ENG3452,SEC028,Engineering,2025-12-14 06:00,2025-12-14 09:45,3.7,42.1,MEDIUM,192.0,False,False,True,SCHEDULED
BLK01932,ENG3456,SEC034,Engineering,2025-08-19 06:00,2025-08-19 07:30,1.5,32.31,LOW,50.9,False,False,True,SCHEDULED
BLK00665,ENG3457,SEC012,Engineering,2025-02-17 06:00,2025-02-17 17:30,11.3,41.1,MEDIUM,456.5,False,False,True,SCHEDULED
BLK03201,ENG3458,SEC059,Engineering,2025-09-23 06:00,2025-09-23 10:30,4.5,60.29,HIGH,90.4,False,False,True,SCHEDULED
BLK01476,ENG3460,SEC026,Engineering,2025-08-17 06:00,2025-08-17 08:15,2.2,46.5,MEDIUM,113.5,False,False,True,SCHEDULED
BLK02313,ENG3461,SEC042,Engineering,2025-06-17 06:00,2025-06-17 11:45,5.7,81.05,CRITICAL,165.9,False,False,True,SCHEDULED
BLK00586,ENG3463,SEC011,Engineering,2025-01-11 09:45,2025-01-11 15:45,5.9,41.1,MEDIUM,285.6,False,False,True,SCHEDULED
BLK00487,ENG3464,SEC009,Engineering,2025-03-18 06:00,2025-03-18 13:45,7.6,62.96,HIGH,317.7,False,False,True,SCHEDULED
BLK03305,ENG3465,SEC061,Engineering,2025-10-15 06:00,2025-10-15 14:00,7.9,24.16,LOW,162.7,False,False,True,SCHEDULED
BLK03133,ENG3466,SEC058,Engineering,2025-06-09 08:30,2025-06-09 09:30,1.0,61.17,HIGH,27.3,False,False,True,SCHEDULED
BLK00575,ENG3468,SEC010,Engineering,2025-10-12 06:00,2025-10-12 09:00,2.8,84.91,CRITICAL,131.0,False,False,True,SCHEDULED
BLK03686,ENG3469,SEC070,Engineering,2025-01-27 06:00,2025-01-27 16:30,10.4,61.7,HIGH,237.1,False,False,True,SCHEDULED
BLK03833,ENG3473,SEC073,Engineering,2025-01-08 06:00,2025-01-08 12:45,6.6,59.4,MEDIUM,137.3,False,False,True,SCHEDULED
BLK00820,ENG3474,SEC014,Engineering,2025-09-21 15:00,2025-09-21 23:15,8.1,27.1,LOW,367.7,False,False,True,SCHEDULED
BLK00593,ENG3475,SEC011,Engineering,2025-03-01 06:00,2025-03-01 10:45,4.7,98.2,CRITICAL,227.5,False,False,True,SCHEDULED
BLK01624,ENG3476,SEC029,Engineering,2025-03-29 06:00,2025-03-29 08:45,2.6,98.6,CRITICAL,133.1,False,False,True,SCHEDULED
BLK01561,ENG3477,SEC028,Engineering,2025-02-06 06:00,2025-02-06 07:45,1.7,99.0,CRITICAL,88.2,False,False,True,SCHEDULED
BLK02805,ENG3478,SEC052,Engineering,2025-03-14 06:00,2025-03-14 08:30,2.3,80.6,CRITICAL,46.0,False,False,True,SCHEDULED
BLK02620,ENG3480,SEC048,Engineering,2025-03-08 06:00,2025-03-08 11:00,4.9,63.8,HIGH,143.6,False,False,True,SCHEDULED
BLK02932,ENG3483,SEC054,Engineering,2025-09-13 06:00,2025-09-13 12:45,6.7,37.95,LOW,152.1,False,False,True,SCHEDULED
BLK01917,ENG3485,SEC034,Engineering,2025-05-07 06:00,2025-05-07 12:15,6.2,30.8,LOW,210.2,False,False,True,SCHEDULED
BLK02100,ENG3486,SEC037,Engineering,2025-12-12 06:00,2025-12-12 16:00,9.8,42.91,MEDIUM,488.0,False,False,True,SCHEDULED
BLK01565,ENG3488,SEC028,Engineering,2025-03-04 06:00,2025-03-04 09:30,3.4,64.21,HIGH,176.5,False,False,True,SCHEDULED
BLK01140,ENG3489,SEC020,Engineering,2025-09-24 06:00,2025-09-24 08:30,2.5,44.5,MEDIUM,96.0,False,False,True,SCHEDULED
BLK02999,ENG3491,SEC055,Engineering,2025-10-05 06:00,2025-10-05 11:00,5.0,60.1,HIGH,105.5,False,False,True,SCHEDULED
BLK01665,ENG3495,SEC029,Engineering,2025-12-07 06:00,2025-12-07 14:30,8.4,64.2,HIGH,430.1,False,False,True,SCHEDULED
BLK01203,ENG3497,SEC021,Engineering,2025-11-08 06:00,2025-11-08 12:15,6.1,27.2,LOW,266.0,False,False,True,SCHEDULED
BLK02289,ENG3503,SEC042,Engineering,2025-01-20 06:00,2025-01-20 16:30,10.5,60.2,HIGH,305.5,False,False,True,SCHEDULED
BLK01034,ENG3507,SEC018,Engineering,2025-10-26 06:00,2025-10-26 11:00,4.9,62.1,HIGH,203.8,False,False,True,SCHEDULED
BLK02649,ENG3508,SEC048,Engineering,2025-08-24 06:00,2025-08-24 17:15,11.2,41.2,MEDIUM,328.2,False,False,True,SCHEDULED
BLK02661,ENG3509,SEC048,Engineering,2025-12-03 06:00,2025-12-03 09:00,2.9,30.26,LOW,85.0,False,False,True,SCHEDULED
BLK02830,ENG3512,SEC052,Engineering,2025-08-10 06:00,2025-08-10 09:30,3.5,24.9,LOW,70.0,False,False,True,SCHEDULED
BLK03971,ENG3517,SEC075,Engineering,2025-05-02 06:00,2025-05-02 14:15,8.2,81.4,CRITICAL,164.0,False,False,True,SCHEDULED
BLK02871,ENG3521,SEC053,Engineering,2025-07-12 06:00,2025-07-12 15:45,9.6,95.32,CRITICAL,240.0,False,False,True,SCHEDULED
BLK03270,ENG3523,SEC061,Engineering,2025-03-03 06:00,2025-03-03 12:45,6.7,94.08,CRITICAL,138.0,False,False,True,SCHEDULED
BLK03980,ENG3524,SEC075,Engineering,2025-07-13 06:00,2025-07-13 17:45,11.6,23.4,LOW,232.0,False,False,True,SCHEDULED
BLK01924,ENG3528,SEC034,Engineering,2025-06-21 06:00,2025-06-21 14:45,8.6,63.1,HIGH,291.5,False,False,True,SCHEDULED
BLK00540,ENG3533,SEC010,Engineering,2025-03-08 06:00,2025-03-08 13:00,7.0,30.72,LOW,327.6,False,False,True,SCHEDULED
BLK00025,ENG3536,SEC001,Engineering,2025-07-21 06:00,2025-07-21 08:30,2.3,40.31,MEDIUM,98.0,False,False,True,SCHEDULED
BLK00630,ENG3540,SEC011,Engineering,2025-08-01 06:00,2025-08-01 15:45,9.6,38.9,LOW,464.6,False,False,True,SCHEDULED
BLK00305,ENG3541,SEC006,Engineering,2025-02-16 06:00,2025-02-16 17:45,11.7,34.73,LOW,586.2,False,False,True,SCHEDULED
BLK01618,ENG3542,SEC029,Engineering,2025-02-07 06:00,2025-02-07 10:00,3.8,27.91,LOW,194.6,False,False,True,SCHEDULED
BLK01235,ENG3543,SEC022,Engineering,2025-04-28 06:00,2025-04-28 15:00,8.9,62.25,HIGH,347.1,False,False,True,SCHEDULED
BLK02039,ENG3544,SEC036,Engineering,2025-10-20 06:00,2025-10-20 16:30,10.3,64.54,HIGH,536.6,False,False,True,SCHEDULED
BLK00062,ENG3546,SEC002,Engineering,2025-02-18 06:00,2025-02-18 16:45,10.6,42.3,MEDIUM,361.5,False,False,True,SCHEDULED
BLK01329,ENG3549,SEC023,Engineering,2025-11-12 06:00,2025-11-12 12:00,5.9,38.9,LOW,267.3,False,False,True,SCHEDULED
BLK01536,ENG3550,SEC027,Engineering,2025-07-31 06:00,2025-07-31 11:00,4.8,63.4,HIGH,171.4,False,False,True,SCHEDULED
BLK01228,ENG3552,SEC022,Engineering,2025-03-15 06:00,2025-03-15 16:30,10.5,83.2,CRITICAL,409.5,False,False,True,SCHEDULED
BLK03255,ENG3554,SEC060,Engineering,2025-11-01 06:00,2025-11-01 12:30,6.4,35.8,LOW,128.0,False,False,True,SCHEDULED
BLK01845,ENG3556,SEC032,Engineering,2025-11-27 06:00,2025-11-27 11:30,5.5,82.55,CRITICAL,192.0,False,False,True,SCHEDULED
BLK01048,ENG3557,SEC019,Engineering,2025-02-08 06:00,2025-02-08 14:45,8.6,63.4,HIGH,419.7,False,False,True,SCHEDULED
BLK03468,ENG3558,SEC065,Engineering,2025-02-25 06:00,2025-02-25 08:30,2.5,81.4,CRITICAL,71.8,False,False,True,SCHEDULED
BLK03797,ENG3559,SEC072,Engineering,2025-04-13 06:00,2025-04-13 09:30,3.4,60.1,HIGH,81.6,False,False,True,SCHEDULED
BLK03002,ENG3560,SEC055,Engineering,2025-10-28 06:00,2025-10-28 11:15,5.2,62.6,HIGH,109.7,False,False,True,SCHEDULED
BLK01784,ENG3562,SEC031,Engineering,2025-10-21 06:00,2025-10-21 16:15,10.1,83.9,CRITICAL,409.0,False,False,True,SCHEDULED
BLK03689,ENG3563,SEC070,Engineering,2025-03-06 06:00,2025-03-06 13:00,6.8,81.6,CRITICAL,155.0,False,False,True,SCHEDULED
BLK01507,ENG3565,SEC027,Engineering,2025-03-05 06:00,2025-03-05 12:30,6.5,61.6,HIGH,232.0,False,False,True,SCHEDULED
BLK01623,ENG3570,SEC029,Engineering,2025-03-11 06:00,2025-03-11 10:00,3.8,85.0,CRITICAL,194.6,False,False,True,SCHEDULED
BLK01272,ENG3571,SEC022,Engineering,2025-12-05 06:00,2025-12-05 17:15,11.2,84.19,CRITICAL,436.8,False,False,True,SCHEDULED
BLK03638,ENG3577,SEC068,Engineering,2025-11-13 06:00,2025-11-13 09:00,2.8,81.7,CRITICAL,85.7,False,False,True,SCHEDULED
BLK03503,ENG3581,SEC065,Engineering,2025-12-16 12:00,2025-12-16 21:00,9.0,62.6,HIGH,258.3,False,False,True,SCHEDULED
BLK01236,ENG3585,SEC022,Engineering,2025-05-02 20:45,2025-05-02 22:00,1.2,32.0,LOW,46.8,False,False,True,SCHEDULED
BLK01161,ENG3586,SEC021,Engineering,2025-02-14 06:00,2025-02-14 12:30,6.4,40.4,MEDIUM,279.0,False,False,True,SCHEDULED
BLK01127,ENG3587,SEC020,Engineering,2025-08-14 08:30,2025-08-14 10:15,1.7,43.2,MEDIUM,65.3,False,False,True,SCHEDULED
BLK00466,ENG3589,SEC008,Engineering,2025-11-12 06:00,2025-11-12 14:00,7.8,44.31,MEDIUM,354.9,False,False,True,SCHEDULED
BLK02115,ENG3590,SEC038,Engineering,2025-04-11 06:00,2025-04-11 15:15,9.2,62.7,HIGH,378.1,False,False,True,SCHEDULED
BLK01428,ENG3593,SEC025,Engineering,2025-09-14 06:00,2025-09-14 16:15,10.1,42.7,MEDIUM,486.8,False,False,True,SCHEDULED
BLK03944,ENG3594,SEC074,Engineering,2025-10-26 06:00,2025-10-26 08:30,2.5,38.6,LOW,60.0,False,False,True,SCHEDULED
BLK00728,ENG3598,SEC013,Engineering,2025-04-03 06:00,2025-04-03 08:15,2.1,28.94,LOW,99.8,False,False,True,SCHEDULED
BLK02337,ENG3599,SEC042,Engineering,2025-11-04 06:00,2025-11-04 12:00,6.0,82.1,CRITICAL,174.6,False,False,True,SCHEDULED
