task_id,section_id,department,priority_score,duration_hours,earliest_start,latest_end,deadline,train_conflict_cost,traffic_density,power_block_required,signal_block_required,track_block_required,can_combine
ENG3368,SEC028,Engineering,65.2,11.2,2025-05-29 06:00,2025-06-21 22:00,2025-06-21,581.3,0.519,False,False,True,True
ENG3369,SEC073,Engineering,80.7,2.5,2025-08-24 06:00,2025-09-04 22:00,2025-09-04,52.0,0.208,False,False,True,True
ENG3371,SEC022,Engineering,65.0,4.2,2025-10-02 06:00,2025-10-17 22:00,2025-10-17,163.8,0.39,False,False,True,True
ENG3374,SEC036,Engineering,46.6,9.8,2025-05-24 06:00,2025-06-21 22:00,2025-06-21,510.6,0.521,False,False,True,True
ENG3377,SEC044,Engineering,39.3,5.8,2025-07-18 06:00,2025-09-05 22:00,2025-09-05,201.3,0.347,False,False,True,True
ENG3378,SEC055,Engineering,81.6,6.7,2025-06-10 06:00,2025-06-17 22:00,2025-06-17,141.4,0.211,False,False,True,True
ENG3381,SEC043,Engineering,39.9,11.7,2025-07-23 06:00,2025-09-06 22:00,2025-09-06,382.6,0.327,False,False,True,True
ENG3383,SEC023,Engineering,44.5,6.6,2025-12-11 06:00,2026-01-13 22:00,2026-01-13,299.0,0.453,False,False,True,False
ENG3388,SEC013,Engineering,85.6,8.1,2025-10-31 06:00,2025-11-07 22:00,2025-11-07,384.8,0.475,False,False,True,True
ENG3390,SEC030,Engineering,83.2,4.8,2025-07-10 06:00,2025-07-23 22:00,2025-07-23,196.3,0.409,False,False,True,True
ENG3394,SEC055,Engineering,34.8,7.6,2025-09-16 06:00,2025-11-15 22:00,2025-11-15,160.4,0.211,False,False,True,True
ENG3397,SEC052,Engineering,93.9,9.9,2025-02-06 06:00,2025-02-13 22:00,2025-02-13,198.0,0.2,False,False,True,True
ENG3405,SEC065,Engineering,39.3,8.0,2025-06-09 06:00,2025-07-24 22:00,2025-07-24,229.6,0.287,False,False,True,True
ENG3406,SEC017,Engineering,97.1,11.0,2025-03-24 06:00,2025-03-29 22:00,2025-03-29,422.4,0.384,False,False,True,True
ENG3407,SEC060,Engineering,94.4,6.7,2025-01-25 06:00,2025-01-30 22:00,2025-01-30,134.0,0.2,False,False,True,False
ENG3409,SEC031,Engineering,65.0,7.2,2025-08-07 06:00,2025-08-23 22:00,2025-08-23,291.6,0.405,False,False,True,False
ENG3410,SEC044,Engineering,83.0,11.9,2025-03-12 06:00,2025-03-22 22:00,2025-03-22,412.9,0.347,False,False,True,False
ENG3416,SEC032,Engineering,63.1,1.1,2025-07-06 06:00,2025-07-27 22:00,2025-07-27,38.4,0.349,False,False,True,True
ENG3418,SEC055,Engineering,80.3,8.4,2025-08-23 06:00,2025-09-05 22:00,2025-09-05,177.2,0.211,False,False,True,True
ENG3419,SEC017,Engineering,64.7,6.2,2025-10-29 06:00,2025-11-14 22:00,2025-11-14,238.1,0.384,False,False,True,False
ENG3423,SEC043,Engineering,63.6,9.5,2025-08-13 06:00,2025-08-30 22:00,2025-08-30,310.7,0.327,False,False,True,True
ENG3424,SEC013,Engineering,84.9,12.0,2025-05-28 06:00,2025-06-07 22:00,2025-06-07,570.0,0.475,False,False,True,True
ENG3427,SEC063,Engineering,79.7,3.5,2025-10-11 06:00,2025-10-26 22:00,2025-10-26,71.0,0.203,False,False,True,False
ENG3428,SEC056,Engineering,39.7,7.3,2025-04-09 06:00,2025-05-22 22:00,2025-05-22,208.0,0.285,False,False,True,False
ENG3429,SEC034,Engineering,82.0,7.0,2025-04-30 06:00,2025-05-14 22:00,2025-05-14,237.3,0.339,False,False,True,True
ENG3431,SEC038,Engineering,83.1,10.9,2025-07-10 06:00,2025-07-24 22:00,2025-07-24,448.0,0.411,False,False,True,False
ENG3432,SEC031,Engineering,63.9,4.2,2025-12-02 06:00,2025-12-23 22:00,2025-12-23,170.1,0.405,False,False,True,True
ENG3436,SEC006,Engineering,31.0,3.7,2025-09-19 06:00,2025-11-21 22:00,2025-11-21,185.4,0.501,False,False,True,True
ENG3438,SEC014,Engineering,62.6,3.6,2025-08-06 06:00,2025-09-05 22:00,2025-09-05,163.4,0.454,False,False,True,True
ENG3440,SEC040,Engineering,38.4,2.6,2025-12-03 06:00,2026-01-18 22:00,2026-01-18,62.9,0.242,False,False,True,False
ENG3441,SEC003,Engineering,85.8,6.7,2025-10-11 06:00,2025-10-18 22:00,2025-10-18,329.6,0.492,False,False,True,True
ENG3444,SEC047,Engineering,61.8,2.9,2025-08-31 06:00,2025-09-17 22:00,2025-09-17,59.2,0.204,False,False,True,False
ENG3446,SEC055,Engineering,30.0,4.6,2025-06-03 06:00,2025-07-21 22:00,2025-07-21,97.1,0.211,False,False,True,True
ENG3449,SEC024,Engineering,82.9,10.1,2025-01-13 06:00,2025-01-28 22:00,2025-01-28,417.1,0.413,False,False,True,False
ENG3450,SEC075,Engineering,38.9,7.5,2025-04-24 06:00,2025-06-04 22:00,2025-06-04,150.0,0.2,False,False,True,True
ENG3451,SEC073,Engineering,35.7,11.8,2025-11-15 06:00,2026-01-10 22:00,2026-01-10,245.4,0.208,False,False,True,True
ENG3452,SEC028,Engineering,42.1,3.7,2025-12-14 06:00,2026-01-31 22:00,2026-01-31,192.0,0.519,False,False,True,False
ENG3456,SEC034,Engineering,32.6,1.5,2025-08-19 06:00,2025-10-03 22:00,2025-10-03,50.9,0.339,False,False,True,True
ENG3457,SEC012,Engineering,41.1,11.3,2025-02-17 06:00,2025-04-03 22:00,2025-04-03,456.5,0.404,False,False,True,True
ENG3458,SEC059,Engineering,59.3,4.5,2025-09-23 06:00,2025-10-21 22:00,2025-10-21,90.4,0.201,False,False,True,True
ENG3460,SEC026,Engineering,46.3,2.2,2025-08-17 06:00,2025-09-15 22:00,2025-09-15,113.5,0.516,False,False,True,False
ENG3461,SEC042,Engineering,81.0,5.7,2025-06-17 06:00,2025-07-02 22:00,2025-07-02,165.9,0.291,False,False,True,True
ENG3463,SEC011,Engineering,41.1,5.9,2025-01-11 06:00,2025-03-02 22:00,2025-03-02,285.6,0.484,False,False,True,True
ENG3464,SEC009,Engineering,63.2,7.6,2025-03-18 06:00,2025-04-12 22:00,2025-04-12,317.7,0.418,False,False,True,True
ENG3465,SEC061,Engineering,21.5,7.9,2025-10-15 06:00,2026-01-09 22:00,2026-01-09,162.7,0.206,False,False,True,True
ENG3466,SEC058,Engineering,61.0,1.0,2025-06-09 06:00,2025-07-04 22:00,2025-07-04,27.3,0.273,False,False,True,True
ENG3468,SEC010,Engineering,85.0,2.8,2025-10-12 06:00,2025-10-21 22:00,2025-10-21,131.0,0.468,False,False,True,True
ENG3469,SEC070,Engineering,61.7,10.4,2025-01-27 06:00,2025-02-15 22:00,2025-02-15,237.1,0.228,False,False,True,False
ENG3473,SEC073,Engineering,59.4,6.6,2025-01-08 06:00,2025-02-05 22:00,2025-02-05,137.3,0.208,False,False,True,True
ENG3474,SEC014,Engineering,25.0,8.1,2025-09-21 06:00,2025-12-17 22:00,2025-12-17,367.7,0.454,False,False,True,True
ENG3475,SEC011,Engineering,98.2,4.7,2025-03-01 06:00,2025-03-08 22:00,2025-03-08,227.5,0.484,False,False,True,True
ENG3476,SEC029,Engineering,98.6,2.6,2025-03-29 06:00,2025-04-05 22:00,2025-04-05,133.1,0.512,False,False,True,False
ENG3477,SEC028,Engineering,99.0,1.7,2025-02-06 06:00,2025-02-12 22:00,2025-02-12,88.2,0.519,False,False,True,True
ENG3478,SEC052,Engineering,80.6,2.3,2025-03-14 06:00,2025-03-25 22:00,2025-03-25,46.0,0.2,False,False,True,True
ENG3480,SEC048,Engineering,63.8,4.9,2025-03-08 06:00,2025-03-22 22:00,2025-03-22,143.6,0.293,False,False,True,True
ENG3483,SEC054,Engineering,38.0,6.7,2025-09-13 06:00,2025-10-30 22:00,2025-10-30,152.1,0.227,False,False,True,False
ENG3485,SEC034,Engineering,30.8,6.2,2025-05-07 06:00,2025-06-29 22:00,2025-06-29,210.2,0.339,False,False,True,True
ENG3486,SEC037,Engineering,42.5,9.8,2025-12-12 06:00,2026-01-26 22:00,2026-01-26,488.0,0.498,False,False,True,False
ENG3488,SEC028,Engineering,64.5,3.4,2025-03-04 06:00,2025-03-30 22:00,2025-03-30,176.5,0.519,False,False,True,True
ENG3489,SEC020,Engineering,44.5,2.5,2025-09-24 06:00,2025-10-22 22:00,2025-10-22,96.0,0.384,False,False,True,True
ENG3491,SEC055,Engineering,60.1,5.0,2025-10-05 06:00,2025-10-30 22:00,2025-10-30,105.5,0.211,False,False,True,False
ENG3495,SEC029,Engineering,64.2,8.4,2025-12-07 06:00,2026-01-03 22:00,2026-01-03,430.1,0.512,False,False,True,True
ENG3497,SEC021,Engineering,27.2,6.1,2025-11-08 06:00,2026-01-23 22:00,2026-01-23,266.0,0.436,False,False,True,True
ENG3503,SEC042,Engineering,60.2,10.5,2025-01-20 06:00,2025-02-19 22:00,2025-02-19,305.5,0.291,False,False,True,False
ENG3507,SEC018,Engineering,62.1,4.9,2025-10-26 06:00,2025-11-25 22:00,2025-11-25,203.8,0.416,False,False,True,True
ENG3508,SEC048,Engineering,41.2,11.2,2025-08-24 06:00,2025-09-30 22:00,2025-09-30,328.2,0.293,False,False,True,True
ENG3509,SEC048,Engineering,29.7,2.9,2025-12-03 06:00,2026-01-27 22:00,2026-01-27,85.0,0.293,False,False,True,True
ENG3512,SEC052,Engineering,24.9,3.5,2025-08-10 06:00,2025-10-19 22:00,2025-10-19,70.0,0.2,False,False,True,True
ENG3517,SEC075,Engineering,81.4,8.2,2025-05-02 06:00,2025-05-09 22:00,2025-05-09,164.0,0.2,False,False,True,False
ENG3521,SEC053,Engineering,95.6,9.6,2025-07-12 06:00,2025-07-15 22:00,2025-07-15,240.0,0.25,False,False,True,True
ENG3523,SEC061,Engineering,94.0,6.7,2025-03-03 06:00,2025-03-10 22:00,2025-03-10,138.0,0.206,False,False,True,True
ENG3524,SEC075,Engineering,23.4,11.6,2025-07-13 06:00,2025-09-28 22:00,2025-09-28,232.0,0.2,False,False,True,True
ENG3528,SEC034,Engineering,63.1,8.6,2025-06-21 06:00,2025-07-11 22:00,2025-07-11,291.5,0.339,False,False,True,False
ENG3533,SEC010,Engineering,31.0,7.0,2025-03-08 06:00,2025-05-08 22:00,2025-05-08,327.6,0.468,False,False,True,True
ENG3536,SEC001,Engineering,40.1,2.3,2025-07-21 06:00,2025-09-10 22:00,2025-09-10,98.0,0.426,False,False,True,True
ENG3540,SEC011,Engineering,38.9,9.6,2025-08-01 06:00,2025-09-30 22:00,2025-09-30,464.6,0.484,False,False,True,True
ENG3541,SEC006,Engineering,34.3,11.7,2025-02-16 06:00,2025-04-05 22:00,2025-04-05,586.2,0.501,False,False,True,True
ENG3542,SEC029,Engineering,27.6,3.8,2025-02-07 06:00,2025-04-27 22:00,2025-04-27,194.6,0.512,False,False,True,False
ENG3543,SEC022,Engineering,62.4,8.9,2025-04-28 06:00,2025-05-25 22:00,2025-05-25,347.1,0.39,False,False,True,True
ENG3544,SEC036,Engineering,65.4,10.3,2025-10-20 06:00,2025-11-11 22:00,2025-11-11,536.6,0.521,False,False,True,True
ENG3546,SEC002,Engineering,42.3,10.6,2025-02-18 06:00,2025-03-25 22:00,2025-03-25,361.5,0.341,False,False,True,False
ENG3549,SEC023,Engineering,38.9,5.9,2025-11-12 06:00,2026-01-09 22:00,2026-01-09,267.3,0.453,False,False,True,False
ENG3550,SEC027,Engineering,63.4,4.8,2025-07-31 06:00,2025-08-20 22:00,2025-08-20,171.4,0.357,False,False,True,True
ENG3552,SEC022,Engineering,83.2,10.5,2025-03-15 06:00,2025-03-27 22:00,2025-03-27,409.5,0.39,False,False,True,True
ENG3554,SEC060,Engineering,35.8,6.4,2025-11-01 06:00,2025-12-26 22:00,2025-12-26,128.0,0.2,False,False,True,True
ENG3556,SEC032,Engineering,82.6,5.5,2025-11-27 06:00,2025-12-09 22:00,2025-12-09,192.0,0.349,False,False,True,True
ENG3557,SEC019,Engineering,63.4,8.6,2025-02-08 06:00,2025-03-09 22:00,2025-03-09,419.7,0.488,False,False,True,False
ENG3558,SEC065,Engineering,81.4,2.5,2025-02-25 06:00,2025-03-10 22:00,2025-03-10,71.8,0.287,False,False,True,False
ENG3559,SEC072,Engineering,60.1,3.4,2025-04-13 06:00,2025-05-10 22:00,2025-05-10,81.6,0.24,False,False,True,True
ENG3560,SEC055,Engineering,62.6,5.2,2025-10-28 06:00,2025-11-11 22:00,2025-11-11,109.7,0.211,False,False,True,True
ENG3562,SEC031,Engineering,83.9,10.1,2025-10-21 06:00,2025-10-31 22:00,2025-10-31,409.0,0.405,False,False,True,True
ENG3563,SEC070,Engineering,81.6,6.8,2025-03-06 06:00,2025-03-14 22:00,2025-03-14,155.0,0.228,False,False,True,True
ENG3565,SEC027,Engineering,61.6,6.5,2025-03-05 06:00,2025-04-02 22:00,2025-04-02,232.0,0.357,False,False,True,True
ENG3570,SEC029,Engineering,85.0,3.8,2025-03-11 06:00,2025-03-23 22:00,2025-03-23,194.6,0.512,False,False,True,False
ENG3571,SEC022,Engineering,84.3,11.2,2025-12-05 06:00,2025-12-12 22:00,2025-12-12,436.8,0.39,False,False,True,True
ENG3577,SEC068,Engineering,81.7,2.8,2025-11-13 06:00,2025-11-26 22:00,2025-11-26,85.7,0.306,False,False,True,True
ENG3581,SEC065,Engineering,62.6,9.0,2025-12-16 06:00,2026-01-04 22:00,2026-01-04,258.3,0.287,False,False,True,True
ENG3585,SEC022,Engineering,32.0,1.2,2025-05-02 06:00,2025-06-22 22:00,2025-06-22,46.8,0.39,False,False,True,False
ENG3586,SEC021,Engineering,40.4,6.4,2025-02-14 06:00,2025-04-05 22:00,2025-04-05,279.0,0.436,False,False,True,True
ENG3587,SEC020,Engineering,43.2,1.7,2025-08-14 06:00,2025-09-17 22:00,2025-09-17,65.3,0.384,False,False,True,True
ENG3589,SEC008,Engineering,44.3,7.8,2025-11-12 06:00,2025-12-16 22:00,2025-12-16,354.9,0.455,False,False,True,True
ENG3590,SEC038,Engineering,62.7,9.2,2025-04-11 06:00,2025-05-08 22:00,2025-05-08,378.1,0.411,False,False,True,True
ENG3593,SEC025,Engineering,42.7,10.1,2025-09-14 06:00,2025-10-27 22:00,2025-10-27,486.8,0.482,False,False,True,True
ENG3594,SEC074,Engineering,38.6,2.5,2025-10-26 06:00,2025-12-10 22:00,2025-12-10,60.0,0.24,False,False,True,False
ENG3598,SEC013,Engineering,28.0,2.1,2025-04-03 06:00,2025-06-17 22:00,2025-06-17,99.8,0.475,False,False,True,True
ENG3599,SEC042,Engineering,82.1,6.0,2025-11-04 06:00,2025-11-14 22:00,2025-11-14,174.6,0.291,False,False,True,True
ENG3602,SEC049,Engineering,83.4,5.0,2025-12-03 06:00,2025-12-10 22:00,2025-12-10,164.5,0.329,False,False,True,True
ENG3604,SEC065,Engineering,62.4,2.5,2025-10-24 06:00,2025-11-13 22:00,2025-11-13,71.8,0.287,False,False,True,True
ENG3605,SEC029,Engineering,64.8,4.8,2025-05-02 06:00,2025-05-26 22:00,2025-05-26,245.8,0.512,False,False,True,True
ENG3606,SEC006,Engineering,85.5,9.7,2025-03-27 06:00,2025-04-05 22:00,2025-04-05,486.0,0.501,False,False,True,True
ENG3609,SEC025,Engineering,63.3,5.4,2025-08-08 06:00,2025-09-06 22:00,2025-09-06,260.3,0.482,False,False,True,True
ENG3610,SEC022,Engineering,34.0,2.4,2025-07-27 06:00,2025-09-07 22:00,2025-09-07,93.6,0.39,False,False,True,True
ENG3611,SEC044,Engineering,96.1,8.7,2025-09-17 06:00,2025-09-24 22:00,2025-09-24,301.9,0.347,False,False,True,True
ENG3612,SEC061,Engineering,94.0,5.3,2025-01-18 06:00,2025-01-25 22:00,2025-01-25,109.2,0.206,False,False,True,False
ENG3615,SEC023,Engineering,98.4,7.8,2025-06-19 06:00,2025-06-23 22:00,2025-06-23,353.3,0.453,False,False,True,False
ENG3616,SEC068,Engineering,82.4,8.9,2025-06-19 06:00,2025-06-29 22:00,2025-06-29,272.3,0.306,False,False,True,False
ENG3617,SEC045,Engineering,41.6,7.1,2025-01-07 06:00,2025-02-10 22:00,2025-02-10,198.8,0.28,False,False,True,False
ENG3618,SEC022,Engineering,96.8,8.3,2025-09-09 06:00,2025-09-16 22:00,2025-09-16,323.7,0.39,False,False,True,False
ENG3625,SEC074,Engineering,81.2,11.1,2025-09-18 06:00,2025-09-29 22:00,2025-09-29,266.4,0.24,False,False,True,False
ENG3628,SEC030,Engineering,62.6,10.8,2025-11-30 06:00,2025-12-27 22:00,2025-12-27,441.7,0.409,False,False,True,True
ENG3631,SEC023,Engineering,84.4,8.7,2025-04-19 06:00,2025-04-30 22:00,2025-04-30,394.1,0.453,False,False,True,True
ENG3632,SEC065,Engineering,36.9,2.2,2025-05-31 06:00,2025-07-26 22:00,2025-07-26,63.1,0.287,False,False,True,True
ENG3633,SEC036,Engineering,31.8,6.9,2025-07-16 06:00,2025-09-15 22:00,2025-09-15,359.5,0.521,False,False,True,True
ENG3634,SEC006,Engineering,45.2,5.9,2025-01-10 06:00,2025-02-12 22:00,2025-02-12,295.6,0.501,False,False,True,True
ENG3635,SEC058,Engineering,28.3,3.3,2025-08-10 06:00,2025-10-09 22:00,2025-10-09,90.1,0.273,False,False,True,True
ENG3637,SEC044,Engineering,24.0,7.9,2025-03-05 06:00,2025-05-28 22:00,2025-05-28,274.1,0.347,False,False,True,True
ENG3638,SEC064,Engineering,39.6,6.5,2025-10-16 06:00,2025-11-26 22:00,2025-11-26,159.2,0.245,False,False,True,True
ENG3639,SEC037,Engineering,85.0,3.8,2025-12-09 06:00,2025-12-20 22:00,2025-12-20,189.2,0.498,False,False,True,True
ENG3642,SEC036,Engineering,85.6,5.8,2025-01-25 06:00,2025-02-04 22:00,2025-02-04,302.2,0.521,False,False,True,True
ENG3646,SEC065,Engineering,61.7,1.7,2025-10-01 06:00,2025-10-24 22:00,2025-10-24,48.8,0.287,False,False,True,True
ENG3647,SEC029,Engineering,63.5,2.4,2025-02-09 06:00,2025-03-11 22:00,2025-03-11,122.9,0.512,False,False,True,True
ENG3650,SEC033,Engineering,65.0,7.5,2025-03-09 06:00,2025-03-31 22:00,2025-03-31,369.0,0.492,False,False,True,True
ENG3651,SEC042,Engineering,38.0,11.9,2025-06-28 06:00,2025-08-18 22:00,2025-08-18,346.3,0.291,False,False,True,False
ENG3654,SEC050,Engineering,80.6,4.3,2025-08-18 06:00,2025-08-29 22:00,2025-08-29,86.0,0.2,False,False,True,True
ENG3655,SEC004,Engineering,63.5,9.7,2025-06-20 06:00,2025-07-15 22:00,2025-07-15,422.0,0.435,False,False,True,True
ENG3657,SEC057,Engineering,61.3,11.6,2025-03-21 06:00,2025-04-19 22:00,2025-04-19,402.5,0.347,False,False,True,True
ENG3659,SEC051,Engineering,62.1,8.3,2025-10-10 06:00,2025-10-29 22:00,2025-10-29,214.1,0.258,False,False,True,True
ENG3661,SEC018,Engineering,62.1,11.0,2025-03-12 06:00,2025-04-11 22:00,2025-04-11,457.6,0.416,False,False,True,True
ENG3664,SEC003,Engineering,46.2,6.8,2025-11-27 06:00,2025-12-25 22:00,2025-12-25,334.6,0.492,False,False,True,True
ENG3665,SEC033,Engineering,44.2,10.0,2025-10-17 06:00,2025-11-23 22:00,2025-11-23,492.0,0.492,False,False,True,True
ENG3668,SEC004,Engineering,65.7,4.1,2025-11-04 06:00,2025-11-19 22:00,2025-11-19,178.4,0.435,False,False,True,True
ENG3671,SEC001,Engineering,63.1,7.6,2025-08-25 06:00,2025-09-20 22:00,2025-09-20,323.8,0.426,False,False,True,True
ENG3672,SEC004,Engineering,41.1,8.2,2025-09-16 06:00,2025-11-02 22:00,2025-11-02,356.7,0.435,False,False,True,True
ENG3673,SEC060,Engineering,93.9,5.8,2025-05-09 06:00,2025-05-16 22:00,2025-05-16,116.0,0.2,False,False,True,True
ENG3675,SEC014,Engineering,45.6,2.6,2025-06-27 06:00,2025-07-25 22:00,2025-07-25,118.0,0.454,False,False,True,True
ENG3677,SEC062,Engineering,59.7,11.7,2025-09-01 06:00,2025-09-27 22:00,2025-09-27,234.0,0.2,False,False,True,True
ENG3680,SEC067,Engineering,80.8,9.3,2025-01-15 06:00,2025-01-29 22:00,2025-01-29,239.9,0.258,False,False,True,True
ENG3681,SEC010,Engineering,64.2,4.1,2025-10-12 06:00,2025-11-05 22:00,2025-11-05,191.9,0.468,False,False,True,True
ENG3686,SEC027,Engineering,61.4,5.7,2025-09-27 06:00,2025-10-26 22:00,2025-10-26,203.5,0.357,False,False,True,True
ENG3687,SEC051,Engineering,23.1,3.5,2025-03-05 06:00,2025-05-26 22:00,2025-05-26,90.3,0.258,False,False,True,True
ENG3688,SEC023,Engineering,45.4,1.7,2025-02-12 06:00,2025-03-13 22:00,2025-03-13,77.0,0.453,False,False,True,True
ENG3690,SEC053,Engineering,80.9,7.0,2025-11-23 06:00,2025-12-06 22:00,2025-12-06,175.0,0.25,False,False,True,True
ENG3691,SEC038,Engineering,30.6,1.4,2025-08-02 06:00,2025-09-30 22:00,2025-09-30,57.5,0.411,False,False,True,True
ENG3692,SEC044,Engineering,82.8,7.0,2025-11-08 06:00,2025-11-19 22:00,2025-11-19,242.9,0.347,False,False,True,True
ENG3694,SEC002,Engineering,38.6,5.7,2025-12-13 06:00,2026-02-03 22:00,2026-02-03,194.4,0.341,False,False,True,False
ENG3695,SEC022,Engineering,40.4,5.2,2025-07-24 06:00,2025-09-09 22:00,2025-09-09,202.8,0.39,False,False,True,True
ENG3697,SEC004,Engineering,84.3,11.3,2025-03-03 06:00,2025-03-13 22:00,2025-03-13,491.6,0.435,False,False,True,True
ENG3698,SEC039,Engineering,24.7,11.9,2025-03-19 06:00,2025-06-09 22:00,2025-06-09,427.2,0.359,False,False,True,True
ENG3703,SEC004,Engineering,44.4,11.5,2025-07-22 06:00,2025-08-23 22:00,2025-08-23,500.2,0.435,False,False,True,True
ENG3704,SEC002,Engineering,63.4,1.3,2025-07-27 06:00,2025-08-15 22:00,2025-08-15,44.3,0.341,False,False,True,True
ENG3705,SEC041,Engineering,39.0,2.7,2025-08-28 06:00,2025-10-08 22:00,2025-10-08,56.7,0.21,False,False,True,True
ENG3713,SEC045,Engineering,81.5,2.7,2025-07-07 06:00,2025-07-19 22:00,2025-07-19,75.6,0.28,False,False,True,True
ENG3715,SEC061,Engineering,37.6,1.3,2025-10-14 06:00,2025-11-30 22:00,2025-11-30,26.8,0.206,False,False,True,True
ENG3717,SEC070,Engineering,61.9,6.8,2025-08-24 06:00,2025-09-11 22:00,2025-09-11,155.0,0.228,False,False,True,False
ENG3719,SEC073,Engineering,61.2,10.6,2025-06-19 06:00,2025-07-09 22:00,2025-07-09,220.5,0.208,False,False,True,True
ENG3721,SEC002,Engineering,63.4,10.9,2025-03-31 06:00,2025-04-19 22:00,2025-04-19,371.7,0.341,False,False,True,True
ENG3724,SEC030,Engineering,97.1,5.0,2025-02-18 06:00,2025-02-25 22:00,2025-02-25,204.5,0.409,False,False,True,True
ENG3727,SEC051,Engineering,62.1,6.2,2025-12-02 06:00,2025-12-21 22:00,2025-12-21,160.0,0.258,False,False,True,True
ENG3728,SEC030,Engineering,64.0,2.2,2025-07-19 06:00,2025-08-09 22:00,2025-08-09,90.0,0.409,False,False,True,True
ENG3729,SEC013,Engineering,40.1,3.5,2025-08-28 06:00,2025-10-21 22:00,2025-10-21,166.2,0.475,False,False,True,True
ENG3735,SEC025,Engineering,42.7,7.6,2025-10-03 06:00,2025-11-15 22:00,2025-11-15,366.3,0.482,False,False,True,True
ENG3738,SEC004,Engineering,44.4,3.3,2025-10-29 06:00,2025-11-30 22:00,2025-11-30,143.5,0.435,False,False,True,True
ENG3743,SEC007,Engineering,84.4,9.6,2025-02-02 06:00,2025-02-14 22:00,2025-02-14,455.0,0.474,False,False,True,True
ENG3745,SEC025,Engineering,42.7,6.4,2025-03-24 06:00,2025-05-06 22:00,2025-05-06,308.5,0.482,False,False,True,False
ENG3748,SEC070,Engineering,81.6,11.3,2025-10-04 06:00,2025-10-12 22:00,2025-10-12,257.6,0.228,False,False,True,True
ENG3749,SEC027,Engineering,44.1,6.1,2025-04-28 06:00,2025-05-26 22:00,2025-05-26,217.8,0.357,False,False,True,True
ENG3750,SEC031,Engineering,97.5,2.3,2025-09-06 06:00,2025-09-11 22:00,2025-09-11,93.1,0.405,False,False,True,True
ENG3751,SEC034,Engineering,62.5,5.6,2025-02-20 06:00,2025-03-15 22:00,2025-03-15,189.8,0.339,False,False,True,False
ENG3754,SEC041,Engineering,61.9,2.8,2025-06-24 06:00,2025-07-11 22:00,2025-07-11,58.8,0.21,False,False,True,True
ENG3755,SEC024,Engineering,97.4,7.7,2025-07-11 06:00,2025-07-17 22:00,2025-07-17,318.0,0.413,False,False,True,True
ENG3756,SEC019,Engineering,40.3,6.8,2025-03-28 06:00,2025-05-21 22:00,2025-05-21,331.8,0.488,False,False,True,True
ENG3759,SEC036,Engineering,86.0,5.9,2025-09-12 06:00,2025-09-20 22:00,2025-09-20,307.4,0.521,False,False,True,True
ENG3761,SEC020,Engineering,62.9,7.1,2025-01-10 06:00,2025-02-03 22:00,2025-02-03,272.6,0.384,False,False,True,False
ENG3763,SEC055,Engineering,36.4,7.8,2025-11-04 06:00,2025-12-27 22:00,2025-12-27,164.6,0.211,False,False,True,True
ENG3764,SEC061,Engineering,94.3,8.6,2025-10-20 06:00,2025-10-26 22:00,2025-10-26,177.2,0.206,False,False,True,True
ENG3765,SEC031,Engineering,38.2,6.5,2025-11-29 06:00,2026-01-26 22:00,2026-01-26,263.2,0.405,False,False,True,True
ENG3766,SEC072,Engineering,60.8,4.9,2025-03-28 06:00,2025-04-21 22:00,2025-04-21,117.6,0.24,False,False,True,False
ENG3771,SEC065,Engineering,61.9,9.5,2025-04-07 06:00,2025-04-29 22:00,2025-04-29,272.6,0.287,False,False,True,True
ENG3772,SEC035,Engineering,99.1,2.1,2025-01-28 06:00,2025-01-31 22:00,2025-01-31,101.2,0.482,False,False,True,False
ENG3773,SEC004,Engineering,97.7,9.1,2025-09-14 06:00,2025-09-20 22:00,2025-09-20,395.8,0.435,False,False,True,True
ENG3775,SEC004,Engineering,41.3,7.9,2025-03-06 06:00,2025-04-21 22:00,2025-04-21,343.7,0.435,False,False,True,True
