task_id,asset_id,section_id,asset_type,task_type,defect_type,severity,criticality,inspection_date,reported_date,due_date,estimated_duration_hours,required_team_size,safety_impact,status,power_block_required,days_until_due,urgency_category
TRC0715,AST0542,SEC017,Sectioning equipment,Insulator Replacement,Pollution deposit,2,HIGH,2025-07-21,2025-07-22,2025-08-05,3.6,2,HIGH,Completed,True,14,Normal
TRC0716,AST0472,SEC022,OHE,Catenary Maintenance,Tension deviation,4,LOW,2025-01-14,2025-01-16,2025-02-22,7.4,7,LOW,Completed,True,37,Low
TRC0717,AST0498,SEC048,Insulator,OHE Inspection,Height deviation,4,LOW,2025-05-27,2025-05-29,2025-06-27,1.8,13,LOW,Completed,True,29,Normal
TRC0718,AST0664,SEC064,OHE,Switchgear Maintenance,Circuit breaker fault,3,MEDIUM,2025-12-06,2025-12-06,2025-12-24,3.6,10,MEDIUM,Scheduled,True,18,Normal
TRC0719,AST0558,SEC033,Sectioning equipment,Switchgear Maintenance,Circuit breaker fault,5,LOW,2025-08-07,2025-08-07,2025-10-30,7.6,11,LOW,Pending,True,84,Low
TRC0720,AST0573,SEC048,Feeder,Insulator Replacement,Cracked insulator,4,LOW,2025-10-29,2025-11-01,2025-12-30,5.3,9,LOW,Pending,True,59,Low
TRC0721,AST0642,SEC042,Insulator,Sectioning Post Maintenance,Interrupter fault,3,MEDIUM,2025-01-17,2025-01-18,2025-02-11,3.6,5,MEDIUM,Scheduled,False,24,Normal
TRC0722,AST0473,SEC023,Pantograph interface,Transformer Servicing,Oil leak,1,CRITICAL,2025-07-23,2025-07-23,2025-07-28,5.0,9,HIGH,Scheduled,True,5,Urgent
TRC0723,AST0412,SEC037,Transformer,Feeder Repair,Cable damage,3,MEDIUM,2025-05-10,2025-05-10,2025-05-30,11.5,15,MEDIUM,Scheduled,False,20,Normal
TRC0724,AST0647,SEC047,Electrical switchgear,Sectioning Post Maintenance,Earthing issue,2,HIGH,2025-05-04,2025-05-07,2025-05-18,6.3,11,HIGH,Scheduled,True,11,Normal
TRC0725,AST0474,SEC024,Insulator,Catenary Maintenance,Splice joint fault,3,MEDIUM,2025-10-14,2025-10-17,2025-11-04,5.6,8,MEDIUM,Cancelled,True,18,Normal
TRC0726,AST0618,SEC018,Insulator,Sectioning Post Maintenance,Earthing issue,4,LOW,2025-11-07,2025-11-07,2026-01-01,1.2,8,LOW,In Progress,False,55,Low
TRC0727,AST0629,SEC029,Feeder,Insulator Replacement,Cracked insulator,5,LOW,2025-09-07,2025-09-09,2025-12-01,11.3,7,LOW,Cancelled,True,83,Low
TRC0728,AST0683,SEC008,Catenary,Feeder Repair,Overheating,2,HIGH,2025-10-11,2025-10-14,2025-10-22,1.9,5,HIGH,Scheduled,True,8,Normal
TRC0729,AST0481,SEC031,Pantograph interface,Sectioning Post Maintenance,Earthing issue,4,LOW,2025-02-24,2025-02-24,2025-04-23,1.9,7,LOW,Scheduled,False,58,Low
TRC0730,AST0643,SEC043,Catenary,Feeder Repair,Insulation breakdown,4,LOW,2025-04-17,2025-04-17,2025-06-13,4.2,4,LOW,In Progress,True,57,Low
TRC0731,AST0689,SEC014,Pantograph interface,Sectioning Post Maintenance,Interrupter fault,4,LOW,2025-04-12,2025-04-15,2025-06-08,11.5,3,LOW,Pending,False,54,Low
TRC0732,AST0489,SEC039,Pantograph interface,Transformer Servicing,Oil leak,3,MEDIUM,2025-03-04,2025-03-04,2025-03-24,3.4,12,MEDIUM,Scheduled,False,20,Normal
TRC0733,AST0568,SEC043,OHE,Sectioning Post Maintenance,Isolator defect,1,CRITICAL,2025-06-29,2025-07-02,2025-07-05,4.1,11,HIGH,Completed,False,3,Urgent
TRC0734,AST0582,SEC057,Sectioning equipment,Insulator Replacement,Flashover damage,3,MEDIUM,2025-02-12,2025-02-12,2025-03-12,7.5,8,MEDIUM,Scheduled,True,28,Normal
TRC0735,AST0590,SEC065,Sectioning equipment,Switchgear Maintenance,Circuit breaker fault,4,LOW,2025-04-27,2025-04-30,2025-05-25,7.7,3,LOW,In Progress,True,25,Normal
TRC0736,AST0641,SEC041,Pantograph interface,Insulator Replacement,Flashover damage,4,LOW,2025-02-28,2025-02-28,2025-04-28,10.8,7,LOW,Scheduled,False,59,Low
TRC0737,AST0617,SEC017,Pantograph interface,Catenary Maintenance,Tension deviation,2,HIGH,2025-04-09,2025-04-12,2025-04-26,2.4,5,HIGH,Completed,False,14,Normal
TRC0738,AST0448,SEC073,OHE,Insulator Replacement,Flashover damage,1,CRITICAL,2025-03-09,2025-03-11,2025-03-17,10.6,15,HIGH,Cancelled,True,6,Urgent
TRC0739,AST0697,SEC022,Pantograph interface,OHE Mast Repair,Foundation settlement,2,HIGH,2025-12-14,2025-12-15,2025-12-28,11.0,14,HIGH,Completed,False,13,Normal
TRC0740,AST0675,SEC075,Catenary,Transformer Servicing,Cooling system failure,4,LOW,2025-05-05,2025-05-08,2025-06-08,6.1,7,LOW,Completed,False,31,Low
TRC0741,AST0586,SEC061,Insulator,Sectioning Post Maintenance,Interrupter fault,1,CRITICAL,2025-07-22,2025-07-24,2025-07-31,9.4,12,HIGH,Completed,False,7,Urgent
TRC0742,AST0443,SEC068,Catenary,Insulator Replacement,Cracked insulator,3,MEDIUM,2025-07-23,2025-07-26,2025-08-09,3.9,5,MEDIUM,Completed,True,14,Normal
TRC0743,AST0577,SEC052,Pantograph interface,OHE Mast Repair,Guy wire slack,2,HIGH,2025-04-21,2025-04-21,2025-05-03,10.4,12,HIGH,Completed,False,12,Normal
TRC0744,AST0681,SEC006,Pantograph interface,OHE Mast Repair,Corrosion,2,HIGH,2025-03-25,2025-03-25,2025-04-06,4.4,3,HIGH,Scheduled,False,12,Normal
TRC0745,AST0539,SEC014,Catenary,Feeder Repair,Joint failure,3,MEDIUM,2025-08-23,2025-08-26,2025-09-09,11.7,6,MEDIUM,Scheduled,True,14,Normal
TRC0746,AST0550,SEC025,Sectioning equipment,Insulator Replacement,Pollution deposit,3,MEDIUM,2025-08-09,2025-08-10,2025-09-09,6.1,5,MEDIUM,Scheduled,True,30,Normal
TRC0747,AST0590,SEC065,Sectioning equipment,Sectioning Post Maintenance,Interrupter fault,3,MEDIUM,2025-10-14,2025-10-17,2025-11-03,8.8,5,MEDIUM,Completed,True,17,Normal
TRC0748,AST0696,SEC021,OHE,Catenary Maintenance,Splice joint fault,3,MEDIUM,2025-11-26,2025-11-28,2025-12-17,4.2,9,MEDIUM,Completed,True,19,Normal
TRC0749,AST0509,SEC059,Feeder,OHE Inspection,Stagger fault,3,MEDIUM,2025-02-08,2025-02-08,2025-02-26,11.9,10,MEDIUM,Scheduled,True,18,Normal
TRC0750,AST0608,SEC008,OHE,Sectioning Post Maintenance,Isolator defect,5,LOW,2025-07-08,2025-07-10,2025-08-19,8.8,3,LOW,Scheduled,True,40,Low
TRC0751,AST0553,SEC028,Pantograph interface,Catenary Maintenance,Catenary sag,4,LOW,2025-06-15,2025-06-17,2025-07-28,10.5,15,LOW,Cancelled,True,41,Low
TRC0752,AST0659,SEC059,Catenary,OHE Inspection,Dropper defect,2,HIGH,2025-09-25,2025-09-28,2025-10-12,3.1,12,HIGH,Scheduled,True,14,Normal
TRC0753,AST0434,SEC059,Insulator,Catenary Maintenance,Registration arm damage,3,MEDIUM,2025-08-02,2025-08-05,2025-08-27,10.1,7,MEDIUM,Pending,False,22,Normal
TRC0754,AST0584,SEC059,OHE,Switchgear Maintenance,Circuit breaker fault,1,CRITICAL,2025-07-12,2025-07-15,2025-07-21,7.8,3,HIGH,Pending,True,6,Urgent
TRC0755,AST0539,SEC014,Catenary,Transformer Servicing,Winding fault,2,HIGH,2025-08-17,2025-08-19,2025-08-31,8.8,5,HIGH,Scheduled,True,12,Normal
TRC0756,AST0631,SEC031,Electrical switchgear,Insulator Replacement,Mechanical failure,4,LOW,2025-06-06,2025-06-09,2025-07-04,5.5,13,LOW,In Progress,False,25,Normal
TRC0757,AST0679,SEC004,Electrical switchgear,Catenary Maintenance,Catenary sag,3,MEDIUM,2025-11-24,2025-11-27,2025-12-27,10.9,6,MEDIUM,Scheduled,True,30,Normal
TRC0758,AST0466,SEC016,Insulator,OHE Inspection,Contact wire wear,2,HIGH,2025-03-15,2025-03-16,2025-03-24,8.4,10,HIGH,In Progress,True,8,Normal
TRC0759,AST0428,SEC053,Transformer,Feeder Repair,Insulation breakdown,3,MEDIUM,2025-10-21,2025-10-24,2025-11-10,3.0,8,MEDIUM,Completed,True,17,Normal
TRC0760,AST0404,SEC029,Transformer,Switchgear Maintenance,Arc damage,3,MEDIUM,2025-06-04,2025-06-05,2025-06-30,9.4,2,MEDIUM,Pending,False,25,Normal
TRC0761,AST0432,SEC057,OHE,Feeder Repair,Cable damage,2,HIGH,2025-03-30,2025-04-01,2025-04-13,9.7,10,HIGH,Scheduled,False,12,Normal
TRC0762,AST0633,SEC033,Pantograph interface,Catenary Maintenance,Catenary sag,3,MEDIUM,2025-05-16,2025-05-18,2025-06-03,9.4,7,MEDIUM,Completed,True,16,Normal
TRC0763,AST0632,SEC032,OHE,Feeder Repair,Overheating,3,MEDIUM,2025-05-21,2025-05-23,2025-06-20,1.0,2,MEDIUM,Completed,True,28,Normal
TRC0764,AST0522,SEC072,Insulator,Transformer Servicing,Cooling system failure,2,HIGH,2025-08-19,2025-08-21,2025-09-05,10.4,6,HIGH,Scheduled,False,15,Normal
TRC0765,AST0695,SEC020,Electrical switchgear,Catenary Maintenance,Catenary sag,4,LOW,2025-04-13,2025-04-13,2025-06-04,5.0,12,LOW,Scheduled,True,52,Low
TRC0766,AST0552,SEC027,OHE,Catenary Maintenance,Catenary sag,2,HIGH,2025-02-08,2025-02-09,2025-02-17,9.7,13,HIGH,Completed,True,8,Normal
TRC0767,AST0403,SEC028,Catenary,Transformer Servicing,Oil leak,3,MEDIUM,2025-03-11,2025-03-12,2025-04-08,11.5,4,MEDIUM,In Progress,True,27,Normal
TRC0768,AST0472,SEC022,OHE,OHE Mast Repair,Guy wire slack,2,HIGH,2025-07-23,2025-07-26,2025-08-08,9.4,5,HIGH,Scheduled,True,13,Normal
TRC0769,AST0483,SEC033,Catenary,Catenary Maintenance,Tension deviation,4,LOW,2025-11-06,2025-11-06,2025-12-25,6.6,15,LOW,Scheduled,False,49,Low
TRC0770,AST0475,SEC025,Catenary,Insulator Replacement,Flashover damage,2,HIGH,2025-04-12,2025-04-13,2025-04-23,6.8,10,HIGH,Completed,False,10,Normal
TRC0771,AST0619,SEC019,Catenary,Transformer Servicing,Oil leak,4,LOW,2025-02-10,2025-02-10,2025-04-06,8.6,13,LOW,Completed,True,55,Low
TRC0772,AST0572,SEC047,Transformer,Feeder Repair,Overheating,2,HIGH,2025-02-27,2025-03-01,2025-03-11,6.8,12,HIGH,Completed,True,10,Normal
TRC0773,AST0557,SEC032,Feeder,OHE Inspection,Contact wire wear,3,MEDIUM,2025-09-26,2025-09-28,2025-10-12,9.9,15,MEDIUM,Scheduled,True,14,Normal
TRC0774,AST0437,SEC062,Feeder,Catenary Maintenance,Splice joint fault,3,MEDIUM,2025-01-31,2025-02-03,2025-03-05,5.5,2,MEDIUM,Completed,True,30,Normal
TRC0775,AST0670,SEC070,Sectioning equipment,Sectioning Post Maintenance,Interrupter fault,2,HIGH,2025-04-04,2025-04-05,2025-04-15,11.2,5,HIGH,Completed,True,10,Normal
TRC0776,AST0584,SEC059,OHE,Sectioning Post Maintenance,Isolator defect,5,LOW,2025-02-09,2025-02-09,2025-05-08,1.2,2,LOW,Completed,True,88,Low
TRC0777,AST0697,SEC022,Pantograph interface,Switchgear Maintenance,Relay malfunction,1,CRITICAL,2025-10-08,2025-10-11,2025-10-16,1.6,7,HIGH,In Progress,False,5,Urgent
TRC0778,AST0580,SEC055,Transformer,Feeder Repair,Overheating,3,MEDIUM,2025-04-03,2025-04-05,2025-04-20,8.6,6,MEDIUM,Pending,False,15,Normal
TRC0779,AST0480,SEC030,OHE,Switchgear Maintenance,Relay malfunction,5,LOW,2025-02-02,2025-02-04,2025-03-16,3.9,14,LOW,Pending,True,40,Low
TRC0780,AST0405,SEC030,Feeder,OHE Mast Repair,Guy wire slack,3,MEDIUM,2025-07-15,2025-07-16,2025-08-02,10.0,4,MEDIUM,Completed,True,17,Normal
TRC0781,AST0659,SEC059,Catenary,OHE Mast Repair,Foundation settlement,3,MEDIUM,2025-07-11,2025-07-14,2025-08-02,3.2,4,MEDIUM,Scheduled,True,19,Normal
TRC0782,AST0474,SEC024,Insulator,OHE Inspection,Height deviation,3,MEDIUM,2025-02-03,2025-02-04,2025-02-19,11.1,4,MEDIUM,In Progress,True,15,Normal
TRC0783,AST0576,SEC051,OHE,Insulator Replacement,Pollution deposit,3,MEDIUM,2025-12-12,2025-12-13,2025-12-30,2.5,15,MEDIUM,In Progress,True,17,Normal
TRC0784,AST0617,SEC017,Pantograph interface,Feeder Repair,Insulation breakdown,3,MEDIUM,2025-01-28,2025-01-31,2025-02-14,5.3,14,MEDIUM,Completed,False,14,Normal
TRC0785,AST0544,SEC019,OHE,Insulator Replacement,Cracked insulator,3,MEDIUM,2025-11-19,2025-11-22,2025-12-15,1.8,3,MEDIUM,Pending,False,23,Normal
TRC0786,AST0669,SEC069,Feeder,OHE Mast Repair,Foundation settlement,2,HIGH,2025-05-07,2025-05-09,2025-05-19,6.9,10,HIGH,Scheduled,True,10,Normal
TRC0787,AST0529,SEC004,Pantograph interface,Sectioning Post Maintenance,Jumper damage,4,LOW,2025-09-28,2025-09-28,2025-10-30,1.8,3,LOW,Scheduled,False,32,Low
TRC0788,AST0490,SEC040,Insulator,Sectioning Post Maintenance,Isolator defect,3,MEDIUM,2025-11-12,2025-11-12,2025-12-11,9.9,4,MEDIUM,Completed,False,29,Normal
TRC0789,AST0494,SEC044,Sectioning equipment,OHE Inspection,Stagger fault,4,LOW,2025-07-15,2025-07-18,2025-08-23,1.2,13,LOW,Completed,True,36,Low
TRC0790,AST0427,SEC052,Catenary,Switchgear Maintenance,Circuit breaker fault,2,HIGH,2025-07-06,2025-07-09,2025-07-20,8.1,11,HIGH,Pending,True,11,Normal
TRC0791,AST0681,SEC006,Pantograph interface,Feeder Repair,Cable damage,3,MEDIUM,2025-02-16,2025-02-17,2025-03-14,1.5,13,MEDIUM,Completed,True,25,Normal
TRC0792,AST0452,SEC002,Transformer,Catenary Maintenance,Tension deviation,4,LOW,2025-11-07,2025-11-08,2025-12-09,10.6,3,LOW,Completed,True,31,Low
TRC0793,AST0539,SEC014,Catenary,OHE Mast Repair,Bracket damage,4,LOW,2025-05-25,2025-05-26,2025-06-23,9.0,5,LOW,Pending,True,28,Normal
TRC0794,AST0680,SEC005,OHE,OHE Inspection,Height deviation,4,LOW,2025-02-03,2025-02-04,2025-03-08,5.4,7,LOW,Cancelled,True,32,Low
TRC0795,AST0541,SEC016,Feeder,Catenary Maintenance,Registration arm damage,3,MEDIUM,2025-07-13,2025-07-16,2025-08-01,3.6,11,MEDIUM,Completed,True,16,Normal
TRC0796,AST0619,SEC019,Catenary,Insulator Replacement,Pollution deposit,1,CRITICAL,2025-04-24,2025-04-26,2025-05-01,8.2,12,HIGH,Completed,False,5,Urgent
TRC0797,AST0535,SEC010,Electrical switchgear,Transformer Servicing,Cooling system failure,1,CRITICAL,2025-04-10,2025-04-11,2025-04-14,1.1,15,HIGH,Scheduled,True,3,Urgent
TRC0798,AST0605,SEC005,Feeder,Catenary Maintenance,Registration arm damage,1,CRITICAL,2025-07-18,2025-07-18,2025-07-25,4.8,11,HIGH,Completed,False,7,Urgent
TRC0799,AST0467,SEC017,Catenary,OHE Inspection,Dropper defect,4,LOW,2025-08-17,2025-08-18,2025-09-30,1.5,9,LOW,Completed,True,43,Low
TRC0800,AST0654,SEC054,Sectioning equipment,Insulator Replacement,Cracked insulator,4,LOW,2025-07-27,2025-07-30,2025-09-24,1.5,14,LOW,Pending,True,56,Low
TRC0801,AST0461,SEC011,Feeder,Switchgear Maintenance,Arc damage,2,HIGH,2025-01-19,2025-01-21,2025-01-30,3.2,8,HIGH,Completed,True,9,Normal
TRC0802,AST0443,SEC068,Catenary,Catenary Maintenance,Registration arm damage,4,LOW,2025-02-14,2025-02-14,2025-04-15,9.7,12,LOW,Completed,True,60,Low
TRC0803,AST0543,SEC018,Electrical switchgear,Feeder Repair,Joint failure,2,HIGH,2025-09-13,2025-09-15,2025-09-23,6.6,13,HIGH,Completed,False,8,Normal
TRC0804,AST0551,SEC026,Electrical switchgear,OHE Inspection,Stagger fault,5,LOW,2025-12-19,2025-12-21,2026-03-10,8.2,2,LOW,Pending,True,79,Low
TRC0805,AST0547,SEC022,Catenary,OHE Inspection,Stagger fault,2,HIGH,2025-10-03,2025-10-04,2025-10-14,4.4,14,HIGH,Scheduled,True,10,Normal
TRC0806,AST0698,SEC023,Insulator,OHE Mast Repair,Bracket damage,3,MEDIUM,2025-04-05,2025-04-05,2025-05-05,3.0,15,MEDIUM,Scheduled,False,30,Normal
TRC0807,AST0474,SEC024,Insulator,Catenary Maintenance,Tension deviation,2,HIGH,2025-11-21,2025-11-22,2025-12-06,8.0,7,HIGH,Cancelled,False,14,Normal
TRC0808,AST0568,SEC043,OHE,Transformer Servicing,Winding fault,2,HIGH,2025-12-17,2025-12-18,2025-12-31,10.6,2,HIGH,Pending,True,13,Normal
TRC0809,AST0528,SEC003,OHE,Catenary Maintenance,Tension deviation,2,HIGH,2025-12-01,2025-12-02,2025-12-14,2.7,6,HIGH,Pending,True,12,Normal
TRC0810,AST0560,SEC035,OHE,Switchgear Maintenance,Relay malfunction,3,MEDIUM,2025-11-09,2025-11-09,2025-12-01,5.3,7,MEDIUM,Scheduled,True,22,Normal
TRC0811,AST0633,SEC033,Pantograph interface,Insulator Replacement,Mechanical failure,3,MEDIUM,2025-09-03,2025-09-04,2025-09-30,9.8,2,MEDIUM,Scheduled,False,26,Normal
TRC0812,AST0419,SEC044,Catenary,OHE Mast Repair,Foundation settlement,3,MEDIUM,2025-01-23,2025-01-24,2025-02-12,4.2,11,MEDIUM,Cancelled,True,19,Normal
TRC0813,AST0453,SEC003,Feeder,Catenary Maintenance,Catenary sag,4,LOW,2025-06-13,2025-06-16,2025-08-04,1.0,3,LOW,Completed,True,49,Low
TRC0814,AST0514,SEC064,Insulator,Sectioning Post Maintenance,Interrupter fault,3,MEDIUM,2025-10-11,2025-10-12,2025-11-01,4.3,5,MEDIUM,Completed,False,20,Normal
TRC0815,AST0631,SEC031,Electrical switchgear,OHE Inspection,Stagger fault,3,MEDIUM,2025-05-24,2025-05-25,2025-06-12,8.3,13,MEDIUM,Pending,False,18,Normal
TRC0816,AST0447,SEC072,Electrical switchgear,Sectioning Post Maintenance,Isolator defect,3,MEDIUM,2025-05-19,2025-05-19,2025-06-03,4.0,6,MEDIUM,Pending,False,15,Normal
TRC0817,AST0672,SEC072,OHE,Insulator Replacement,Cracked insulator,3,MEDIUM,2025-02-21,2025-02-22,2025-03-17,9.9,8,MEDIUM,Completed,True,23,Normal
TRC0818,AST0656,SEC056,OHE,Feeder Repair,Insulation breakdown,4,LOW,2025-02-20,2025-02-20,2025-03-17,2.6,7,LOW,Completed,False,25,Normal
TRC0819,AST0600,SEC075,OHE,Catenary Maintenance,Registration arm damage,2,HIGH,2025-11-27,2025-11-27,2025-12-04,9.9,14,HIGH,Pending,True,7,Urgent
TRC0820,AST0450,SEC075,Insulator,Insulator Replacement,Flashover damage,3,MEDIUM,2025-03-16,2025-03-18,2025-04-11,9.4,8,MEDIUM,Completed,True,24,Normal
TRC0821,AST0559,SEC034,Electrical switchgear,Transformer Servicing,Winding fault,4,LOW,2025-02-05,2025-02-08,2025-03-24,8.7,15,LOW,Completed,False,44,Low
TRC0822,AST0645,SEC045,Feeder,Catenary Maintenance,Registration arm damage,2,HIGH,2025-05-10,2025-05-11,2025-05-25,5.1,12,HIGH,Cancelled,True,14,Normal
TRC0823,AST0513,SEC063,Pantograph interface,Sectioning Post Maintenance,Jumper damage,3,MEDIUM,2025-02-25,2025-02-28,2025-03-20,6.4,5,MEDIUM,Scheduled,True,20,Normal
TRC0824,AST0495,SEC045,Electrical switchgear,Feeder Repair,Overheating,2,HIGH,2025-09-25,2025-09-27,2025-10-10,11.6,15,HIGH,Completed,False,13,Normal
TRC0825,AST0652,SEC052,Transformer,Catenary Maintenance,Registration arm damage,4,LOW,2025-07-08,2025-07-09,2025-09-02,7.8,8,LOW,In Progress,False,55,Low
TRC0826,AST0609,SEC009,Pantograph interface,Switchgear Maintenance,Relay malfunction,1,CRITICAL,2025-09-19,2025-09-21,2025-09-28,5.3,8,HIGH,Cancelled,True,7,Urgent
TRC0827,AST0538,SEC013,Insulator,Sectioning Post Maintenance,Isolator defect,3,MEDIUM,2025-03-28,2025-03-29,2025-04-26,8.3,9,MEDIUM,Completed,False,28,Normal
TRC0828,AST0680,SEC005,OHE,OHE Inspection,Contact wire wear,5,LOW,2025-08-20,2025-08-22,2025-11-19,5.0,5,LOW,Completed,True,89,Low
TRC0829,AST0677,SEC002,Feeder,Transformer Servicing,Bushing defect,3,MEDIUM,2025-05-18,2025-05-18,2025-06-16,5.9,10,MEDIUM,Pending,True,29,Normal
TRC0830,AST0461,SEC011,Feeder,Transformer Servicing,Cooling system failure,2,HIGH,2025-06-09,2025-06-11,2025-06-23,5.1,11,HIGH,Cancelled,True,12,Normal
TRC0831,AST0684,SEC009,Transformer,Transformer Servicing,Winding fault,3,MEDIUM,2025-11-25,2025-11-27,2025-12-27,3.4,2,MEDIUM,Scheduled,True,30,Normal
TRC0832,AST0650,SEC050,Insulator,OHE Inspection,Stagger fault,3,MEDIUM,2025-12-13,2025-12-13,2026-01-07,11.9,3,MEDIUM,In Progress,False,25,Normal
TRC0833,AST0459,SEC009,Catenary,Sectioning Post Maintenance,Isolator defect,2,HIGH,2025-08-09,2025-08-12,2025-08-23,2.4,5,HIGH,Completed,True,11,Normal
TRC0834,AST0671,SEC071,Electrical switchgear,Catenary Maintenance,Tension deviation,3,MEDIUM,2025-01-20,2025-01-20,2025-02-18,6.2,5,MEDIUM,Cancelled,True,29,Normal
TRC0835,AST0604,SEC004,Transformer,Insulator Replacement,Pollution deposit,3,MEDIUM,2025-03-16,2025-03-19,2025-04-03,3.6,4,MEDIUM,Completed,True,15,Normal
TRC0836,AST0638,SEC038,Sectioning equipment,Insulator Replacement,Cracked insulator,4,LOW,2025-10-04,2025-10-04,2025-11-08,8.0,9,LOW,Completed,True,35,Low
TRC0837,AST0448,SEC073,OHE,Catenary Maintenance,Catenary sag,4,LOW,2025-04-04,2025-04-04,2025-05-10,6.6,13,LOW,Pending,False,36,Low
TRC0838,AST0485,SEC035,Feeder,Feeder Repair,Insulation breakdown,4,LOW,2025-10-12,2025-10-12,2025-12-09,5.8,2,LOW,Pending,True,58,Low
TRC0839,AST0614,SEC014,Sectioning equipment,OHE Inspection,Stagger fault,3,MEDIUM,2025-10-07,2025-10-08,2025-10-27,5.3,12,MEDIUM,Scheduled,False,19,Normal
TRC0840,AST0472,SEC022,OHE,Insulator Replacement,Flashover damage,3,MEDIUM,2025-05-02,2025-05-05,2025-05-20,11.6,5,MEDIUM,Pending,True,15,Normal
TRC0841,AST0654,SEC054,Sectioning equipment,Switchgear Maintenance,Relay malfunction,3,MEDIUM,2025-03-18,2025-03-19,2025-04-09,1.4,11,MEDIUM,Completed,True,21,Normal
TRC0842,AST0406,SEC031,Sectioning equipment,OHE Inspection,Height deviation,2,HIGH,2025-11-10,2025-11-12,2025-11-23,3.9,5,HIGH,Completed,True,11,Normal
TRC0843,AST0562,SEC037,Insulator,Feeder Repair,Joint failure,3,MEDIUM,2025-04-21,2025-04-24,2025-05-20,6.7,15,MEDIUM,Scheduled,True,26,Normal
TRC0844,AST0692,SEC017,Transformer,Catenary Maintenance,Registration arm damage,1,CRITICAL,2025-10-10,2025-10-10,2025-10-14,6.8,14,HIGH,Completed,True,4,Urgent
TRC0845,AST0580,SEC055,Transformer,Sectioning Post Maintenance,Jumper damage,3,MEDIUM,2025-05-23,2025-05-24,2025-06-22,4.8,10,MEDIUM,Scheduled,True,29,Normal
TRC0846,AST0560,SEC035,OHE,Transformer Servicing,Winding fault,5,LOW,2025-12-01,2025-12-04,2026-02-02,5.4,10,LOW,Scheduled,False,60,Low
TRC0847,AST0622,SEC022,Sectioning equipment,Catenary Maintenance,Tension deviation,2,HIGH,2025-06-15,2025-06-16,2025-06-28,4.7,11,HIGH,In Progress,False,12,Normal
TRC0848,AST0450,SEC075,Insulator,Catenary Maintenance,Catenary sag,4,LOW,2025-10-21,2025-10-24,2025-11-29,3.9,12,LOW,Pending,False,36,Low
TRC0849,AST0691,SEC016,Catenary,Switchgear Maintenance,Circuit breaker fault,2,HIGH,2025-01-17,2025-01-20,2025-02-03,10.4,2,HIGH,Cancelled,True,14,Normal
TRC0850,AST0653,SEC053,Feeder,Sectioning Post Maintenance,Interrupter fault,4,LOW,2025-03-17,2025-03-18,2025-04-29,9.6,6,LOW,In Progress,True,42,Low
TRC0851,AST0547,SEC022,Catenary,Sectioning Post Maintenance,Isolator defect,4,LOW,2025-08-13,2025-08-15,2025-10-05,6.1,2,LOW,Pending,True,51,Low
TRC0852,AST0552,SEC027,OHE,Insulator Replacement,Pollution deposit,2,HIGH,2025-08-14,2025-08-17,2025-08-24,2.8,6,HIGH,Completed,True,7,Urgent
TRC0853,AST0563,SEC038,Catenary,Switchgear Maintenance,Contactor wear,2,HIGH,2025-05-21,2025-05-21,2025-06-05,4.9,2,HIGH,Completed,True,15,Normal
TRC0854,AST0635,SEC035,Catenary,Insulator Replacement,Pollution deposit,3,MEDIUM,2025-04-22,2025-04-23,2025-05-23,9.8,13,MEDIUM,Completed,True,30,Normal
TRC0855,AST0467,SEC017,Catenary,Switchgear Maintenance,Relay malfunction,4,LOW,2025-10-31,2025-11-02,2025-12-24,8.0,12,LOW,Completed,True,52,Low
TRC0856,AST0687,SEC012,Electrical switchgear,Catenary Maintenance,Catenary sag,3,MEDIUM,2025-04-26,2025-04-28,2025-05-28,10.9,8,MEDIUM,Pending,False,30,Normal
TRC0857,AST0586,SEC061,Insulator,OHE Mast Repair,Corrosion,3,MEDIUM,2025-04-12,2025-04-12,2025-05-12,4.7,5,MEDIUM,Completed,False,30,Normal
TRC0858,AST0698,SEC023,Insulator,Feeder Repair,Cable damage,3,MEDIUM,2025-01-15,2025-01-17,2025-02-14,7.3,8,MEDIUM,Pending,True,28,Normal
TRC0859,AST0470,SEC020,Sectioning equipment,Sectioning Post Maintenance,Isolator defect,3,MEDIUM,2025-05-16,2025-05-16,2025-06-09,4.2,15,MEDIUM,Scheduled,True,24,Normal
TRC0860,AST0496,SEC046,OHE,OHE Inspection,Stagger fault,3,MEDIUM,2025-01-18,2025-01-18,2025-02-06,2.2,15,MEDIUM,In Progress,True,19,Normal
TRC0861,AST0474,SEC024,Insulator,Feeder Repair,Overheating,1,CRITICAL,2025-12-11,2025-12-14,2025-12-18,2.9,7,HIGH,In Progress,False,4,Urgent
TRC0862,AST0533,SEC008,Feeder,Transformer Servicing,Cooling system failure,2,HIGH,2025-12-03,2025-12-05,2025-12-13,4.1,15,HIGH,Completed,True,8,Normal
TRC0863,AST0443,SEC068,Catenary,Transformer Servicing,Winding fault,4,LOW,2025-10-12,2025-10-14,2025-12-02,1.2,7,LOW,In Progress,True,49,Low
TRC0864,AST0458,SEC008,Insulator,Switchgear Maintenance,Circuit breaker fault,1,CRITICAL,2025-09-13,2025-09-16,2025-09-22,7.3,8,HIGH,Pending,False,6,Urgent
