forecast_date,section_id,time_window_start,time_window_end,expected_goods_trains,expected_traffic_load,traffic_density,forecast_confidence
2025-04-27,SEC001,04:00,06:00,4,38.86,MEDIUM,0.86
2025-04-27,SEC001,06:00,08:00,0,20.71,LOW,0.84
2025-04-27,SEC001,08:00,10:00,2,21.52,LOW,0.86
2025-04-27,SEC001,10:00,12:00,2,20.24,LOW,0.7
2025-04-27,SEC001,12:00,14:00,4,16.19,LOW,0.93
2025-04-27,SEC001,14:00,16:00,4,26.36,MEDIUM,0.9
2025-04-27,SEC001,16:00,18:00,1,30.51,MEDIUM,0.67
2025-04-27,SEC001,18:00,20:00,4,21.07,LOW,0.98
2025-04-27,SEC001,20:00,22:00,0,29.06,MEDIUM,0.7
2025-04-27,SEC001,22:00,00:00,3,37.84,MEDIUM,0.94
2025-04-27,SEC002,00:00,02:00,3,33.08,MEDIUM,0.94
2025-04-27,SEC002,02:00,04:00,2,32.55,MEDIUM,0.65
2025-04-27,SEC002,04:00,06:00,3,24.72,LOW,0.98
2025-04-27,SEC002,06:00,08:00,4,30.51,MEDIUM,0.7
2025-04-27,SEC002,08:00,10:00,1,20.67,LOW,0.91
2025-04-27,SEC002,10:00,12:00,2,24.46,LOW,0.67
2025-04-27,SEC002,12:00,14:00,0,23.2,LOW,0.7
2025-04-27,SEC002,14:00,16:00,2,13.51,LOW,0.86
2025-04-27,SEC002,16:00,18:00,0,16.35,LOW,0.68
2025-04-27,SEC002,18:00,20:00,2,13.75,LOW,0.98
2025-04-27,SEC002,20:00,22:00,1,18.6,LOW,0.61
2025-04-27,SEC002,22:00,00:00,7,34.58,MEDIUM,0.66
2025-04-27,SEC003,00:00,02:00,2,49.47,MEDIUM,0.95
2025-04-27,SEC003,02:00,04:00,1,37.79,MEDIUM,0.81
2025-04-27,SEC003,04:00,06:00,2,50.82,HIGH,0.75
2025-04-27,SEC003,06:00,08:00,3,30.4,MEDIUM,0.74
2025-04-27,SEC003,08:00,10:00,1,32.68,MEDIUM,0.82
2025-04-27,SEC003,10:00,12:00,2,23.79,LOW,0.91
2025-04-27,SEC003,12:00,14:00,1,13.38,LOW,0.9
2025-04-27,SEC003,14:00,16:00,2,22.49,LOW,0.76
2025-04-27,SEC003,16:00,18:00,2,34.77,MEDIUM,0.76
2025-04-27,SEC003,18:00,20:00,5,39.87,MEDIUM,0.61
2025-04-27,SEC003,20:00,22:00,0,23.6,LOW,0.73
2025-04-27,SEC003,22:00,00:00,5,49.71,MEDIUM,0.84
2025-04-27,SEC004,00:00,02:00,4,42.76,MEDIUM,0.65
2025-04-27,SEC004,02:00,04:00,3,41.71,MEDIUM,0.95
2025-04-27,SEC004,04:00,06:00,4,43.17,MEDIUM,0.91
2025-04-27,SEC004,06:00,08:00,0,36.97,MEDIUM,0.87
2025-04-27,SEC004,08:00,10:00,2,32.63,MEDIUM,0.83
2025-04-27,SEC004,10:00,12:00,1,23.13,LOW,0.75
2025-04-27,SEC004,12:00,14:00,0,15.67,LOW,0.62
2025-04-27,SEC004,14:00,16:00,1,19.45,LOW,0.63
2025-04-27,SEC004,16:00,18:00,3,25.32,MEDIUM,0.63
2025-04-27,SEC004,18:00,20:00,2,23.45,LOW,0.79
2025-04-27,SEC004,20:00,22:00,2,34.16,MEDIUM,0.84
2025-04-27,SEC004,22:00,00:00,4,34.1,MEDIUM,0.7
2025-04-27,SEC005,00:00,02:00,5,41.28,MEDIUM,0.61
2025-04-27,SEC005,02:00,04:00,2,47.78,MEDIUM,0.94
2025-04-27,SEC005,04:00,06:00,5,48.3,MEDIUM,0.89
2025-04-27,SEC005,06:00,08:00,3,25.22,MEDIUM,0.83
2025-04-27,SEC005,08:00,10:00,3,41.41,MEDIUM,0.84
2025-04-27,SEC005,10:00,12:00,2,28.25,MEDIUM,0.94
2025-04-27,SEC005,12:00,14:00,2,24.68,LOW,0.9
2025-04-27,SEC005,14:00,16:00,1,15.77,LOW,0.94
2025-04-27,SEC005,16:00,18:00,2,39.1,MEDIUM,0.93
2025-04-27,SEC005,18:00,20:00,5,29.28,MEDIUM,0.89
2025-04-27,SEC005,20:00,22:00,4,31.67,MEDIUM,0.67
2025-04-27,SEC005,22:00,00:00,4,53.2,HIGH,0.6
2025-04-27,SEC006,00:00,02:00,1,34.68,MEDIUM,0.81
2025-04-27,SEC006,02:00,04:00,4,48.49,MEDIUM,0.62
2025-04-27,SEC006,04:00,06:00,4,49.46,MEDIUM,0.89
2025-04-27,SEC006,06:00,08:00,2,32.73,MEDIUM,0.64
2025-04-27,SEC006,08:00,10:00,2,28.67,MEDIUM,0.66
2025-04-27,SEC006,10:00,12:00,3,32.02,MEDIUM,0.79
2025-04-27,SEC006,12:00,14:00,1,22.65,LOW,0.84
2025-04-27,SEC006,14:00,16:00,0,17.12,LOW,0.88
2025-04-27,SEC006,16:00,18:00,1,41.79,MEDIUM,0.87
2025-04-27,SEC006,18:00,20:00,0,26.52,MEDIUM,0.9
2025-04-27,SEC006,20:00,22:00,2,26.02,MEDIUM,0.75
2025-04-27,SEC006,22:00,00:00,5,41.93,MEDIUM,0.85
2025-04-27,SEC007,00:00,02:00,1,39.77,MEDIUM,0.96
2025-04-27,SEC007,02:00,04:00,7,35.28,MEDIUM,0.82
2025-04-27,SEC007,04:00,06:00,2,35.02,MEDIUM,0.71
2025-04-27,SEC007,06:00,08:00,1,34.96,MEDIUM,0.82
2025-04-27,SEC007,08:00,10:00,4,30.49,MEDIUM,0.61
2025-04-27,SEC007,10:00,12:00,3,20.01,LOW,0.72
2025-04-27,SEC007,12:00,14:00,1,17.01,LOW,0.95
2025-04-27,SEC007,14:00,16:00,0,25.19,MEDIUM,0.93
2025-04-27,SEC007,16:00,18:00,2,32.91,MEDIUM,0.63
2025-04-27,SEC007,18:00,20:00,1,29.43,MEDIUM,0.76
2025-04-27,SEC007,20:00,22:00,4,33.08,MEDIUM,0.7
2025-04-27,SEC007,22:00,00:00,1,46.38,MEDIUM,0.83
2025-04-27,SEC008,00:00,02:00,4,47.29,MEDIUM,0.8
2025-04-27,SEC008,02:00,04:00,5,45.05,MEDIUM,0.99
2025-04-27,SEC008,04:00,06:00,1,41.62,MEDIUM,0.93
2025-04-27,SEC008,06:00,08:00,1,39.09,MEDIUM,0.92
2025-04-27,SEC008,08:00,10:00,2,33.37,MEDIUM,0.77
2025-04-27,SEC008,10:00,12:00,3,28.88,MEDIUM,0.74
2025-04-27,SEC008,12:00,14:00,2,23.85,LOW,0.85
2025-04-27,SEC008,14:00,16:00,1,28.88,MEDIUM,0.86
2025-04-27,SEC008,16:00,18:00,5,30.05,MEDIUM,0.97
2025-04-27,SEC008,18:00,20:00,1,23.32,LOW,0.64
2025-04-27,SEC008,20:00,22:00,1,38.93,MEDIUM,0.9
2025-04-27,SEC008,22:00,00:00,3,41.59,MEDIUM,0.63
2025-04-27,SEC009,00:00,02:00,3,36.7,MEDIUM,0.67
2025-04-27,SEC009,02:00,04:00,0,27.3,MEDIUM,0.79
2025-04-27,SEC009,04:00,06:00,4,27.26,MEDIUM,0.97
2025-04-27,SEC009,06:00,08:00,0,25.79,MEDIUM,0.77
2025-04-27,SEC009,08:00,10:00,3,18.83,LOW,0.92
2025-04-27,SEC009,10:00,12:00,0,27.49,MEDIUM,0.66
2025-04-27,SEC009,12:00,14:00,1,22.4,LOW,0.67
2025-04-27,SEC009,14:00,16:00,2,25.33,MEDIUM,0.7
2025-04-27,SEC009,16:00,18:00,0,32.5,MEDIUM,0.62
2025-04-27,SEC009,18:00,20:00,4,33.48,MEDIUM,0.63
2025-04-27,SEC009,20:00,22:00,1,35.71,MEDIUM,0.81
2025-04-27,SEC009,22:00,00:00,5,39.87,MEDIUM,0.78
2025-04-27,SEC010,00:00,02:00,5,43.01,MEDIUM,0.78
2025-04-27,SEC010,02:00,04:00,3,33.93,MEDIUM,0.93
2025-04-27,SEC010,04:00,06:00,1,43.98,MEDIUM,0.72
2025-04-27,SEC010,06:00,08:00,2,38.38,MEDIUM,0.72
2025-04-27,SEC010,08:00,10:00,3,27.82,MEDIUM,0.81
2025-04-27,SEC010,10:00,12:00,1,26.24,MEDIUM,0.72
2025-04-27,SEC010,12:00,14:00,2,27.7,MEDIUM,0.66
2025-04-27,SEC010,14:00,16:00,1,20.7,LOW,0.69
2025-04-27,SEC010,16:00,18:00,2,20.1,LOW,0.77
2025-04-27,SEC010,18:00,20:00,3,27.77,MEDIUM,0.7
2025-04-27,SEC010,20:00,22:00,2,27.7,MEDIUM,0.91
2025-04-27,SEC010,22:00,00:00,4,36.29,MEDIUM,0.76
2025-04-27,SEC011,00:00,02:00,3,48.75,MEDIUM,0.81
2025-04-27,SEC011,02:00,04:00,6,36.18,MEDIUM,0.95
2025-04-27,SEC011,04:00,06:00,3,44.68,MEDIUM,0.93
2025-04-27,SEC011,06:00,08:00,1,26.43,MEDIUM,0.65
2025-04-27,SEC011,08:00,10:00,3,22.22,LOW,0.77
2025-04-27,SEC011,10:00,12:00,2,24.93,LOW,0.98
2025-04-27,SEC011,12:00,14:00,2,18.79,LOW,0.68
2025-04-27,SEC011,14:00,16:00,2,22.48,LOW,0.75
2025-04-27,SEC011,16:00,18:00,2,38.48,MEDIUM,0.77
2025-04-27,SEC011,18:00,20:00,3,29.03,MEDIUM,0.65
2025-04-27,SEC011,20:00,22:00,2,38.54,MEDIUM,0.72
2025-04-27,SEC011,22:00,00:00,1,33.64,MEDIUM,0.66
2025-04-27,SEC012,00:00,02:00,2,26.94,MEDIUM,0.64
2025-04-27,SEC012,02:00,04:00,4,34.74,MEDIUM,0.9
2025-04-27,SEC012,04:00,06:00,3,27.44,MEDIUM,0.93
2025-04-27,SEC012,06:00,08:00,1,16.48,LOW,0.86
2025-04-27,SEC012,08:00,10:00,4,20.73,LOW,0.73
2025-04-27,SEC012,10:00,12:00,1,26.59,MEDIUM,0.85
2025-04-27,SEC012,12:00,14:00,1,11.74,LOW,0.6
2025-04-27,SEC012,14:00,16:00,4,8.15,LOW,0.87
2025-04-27,SEC012,16:00,18:00,2,26.31,MEDIUM,0.89
2025-04-27,SEC012,18:00,20:00,1,28.8,MEDIUM,0.9
2025-04-27,SEC012,20:00,22:00,2,33.64,MEDIUM,0.65
2025-04-27,SEC012,22:00,00:00,2,23.44,LOW,0.91
2025-04-27,SEC013,00:00,02:00,4,34.13,MEDIUM,0.96
2025-04-27,SEC013,02:00,04:00,4,44.79,MEDIUM,0.95
2025-04-27,SEC013,04:00,06:00,1,33.0,MEDIUM,0.61
2025-04-27,SEC013,06:00,08:00,3,40.37,MEDIUM,0.64
2025-04-27,SEC013,08:00,10:00,3,25.6,MEDIUM,0.98
2025-04-27,SEC013,10:00,12:00,3,26.3,MEDIUM,0.69
2025-04-27,SEC013,12:00,14:00,2,29.69,MEDIUM,0.93
2025-04-27,SEC013,14:00,16:00,3,22.48,LOW,0.74
2025-04-27,SEC013,16:00,18:00,4,34.39,MEDIUM,0.74
2025-04-27,SEC013,18:00,20:00,1,26.5,MEDIUM,0.92
2025-04-27,SEC013,20:00,22:00,2,41.15,MEDIUM,0.88
2025-04-27,SEC013,22:00,00:00,1,41.05,MEDIUM,0.68
2025-04-27,SEC014,00:00,02:00,5,37.56,MEDIUM,0.89
2025-04-27,SEC014,02:00,04:00,4,31.34,MEDIUM,0.8
2025-04-27,SEC014,04:00,06:00,5,43.14,MEDIUM,0.92
2025-04-27,SEC014,06:00,08:00,2,24.52,LOW,0.81
2025-04-27,SEC014,08:00,10:00,1,32.76,MEDIUM,0.92
2025-04-27,SEC014,10:00,12:00,2,18.82,LOW,0.8
2025-04-27,SEC014,12:00,14:00,2,27.8,MEDIUM,0.8
2025-04-27,SEC014,14:00,16:00,3,14.06,LOW,0.91
2025-04-27,SEC014,16:00,18:00,1,32.69,MEDIUM,0.98
2025-04-27,SEC014,18:00,20:00,2,23.07,LOW,0.95
2025-04-27,SEC014,20:00,22:00,1,35.9,MEDIUM,0.91
2025-04-27,SEC014,22:00,00:00,4,44.09,MEDIUM,0.62
2025-04-27,SEC015,00:00,02:00,1,47.06,MEDIUM,0.89
2025-04-27,SEC015,02:00,04:00,7,46.72,MEDIUM,0.79
2025-04-27,SEC015,04:00,06:00,2,35.39,MEDIUM,0.84
2025-04-27,SEC015,06:00,08:00,1,29.0,MEDIUM,0.62
2025-04-27,SEC015,08:00,10:00,2,29.01,MEDIUM,0.69
2025-04-27,SEC015,10:00,12:00,2,11.58,LOW,0.85
2025-04-27,SEC015,12:00,14:00,0,15.02,LOW,0.74
2025-04-27,SEC015,14:00,16:00,3,13.65,LOW,0.83
2025-04-27,SEC015,16:00,18:00,2,33.23,MEDIUM,0.94
2025-04-27,SEC015,18:00,20:00,6,20.95,LOW,0.98
2025-04-27,SEC015,20:00,22:00,1,32.79,MEDIUM,0.73
2025-04-27,SEC015,22:00,00:00,3,42.5,MEDIUM,0.78
2025-04-27,SEC016,00:00,02:00,2,33.72,MEDIUM,0.94
2025-04-27,SEC016,02:00,04:00,6,38.52,MEDIUM,0.74
2025-04-27,SEC016,04:00,06:00,1,27.51,MEDIUM,0.67
2025-04-27,SEC016,06:00,08:00,1,35.46,MEDIUM,0.63
2025-04-27,SEC016,08:00,10:00,4,34.3,MEDIUM,0.78
2025-04-27,SEC016,10:00,12:00,1,27.12,MEDIUM,0.9
2025-04-27,SEC016,12:00,14:00,5,13.16,LOW,0.77
2025-04-27,SEC016,14:00,16:00,1,20.02,LOW,0.81
2025-04-27,SEC016,16:00,18:00,4,20.28,LOW,0.77
2025-04-27,SEC016,18:00,20:00,2,36.28,MEDIUM,0.82
2025-04-27,SEC016,20:00,22:00,3,20.38,LOW,0.73
2025-04-27,SEC016,22:00,00:00,1,26.66,MEDIUM,0.69
2025-04-27,SEC017,00:00,02:00,4,38.94,MEDIUM,0.88
2025-04-27,SEC017,02:00,04:00,2,21.33,LOW,0.8
2025-04-27,SEC017,04:00,06:00,2,31.88,MEDIUM,0.7
2025-04-27,SEC017,06:00,08:00,1,26.24,MEDIUM,0.76
2025-04-27,SEC017,08:00,10:00,0,15.29,LOW,0.62
2025-04-27,SEC017,10:00,12:00,2,20.04,LOW,0.72
2025-04-27,SEC017,12:00,14:00,2,16.47,LOW,0.62
2025-04-27,SEC017,14:00,16:00,2,7.1,LOW,0.83
2025-04-27,SEC017,16:00,18:00,1,19.6,LOW,0.97
2025-04-27,SEC017,18:00,20:00,1,14.64,LOW,0.74
2025-04-27,SEC017,20:00,22:00,0,19.43,LOW,0.92
2025-04-27,SEC017,22:00,00:00,1,28.44,MEDIUM,0.65
2025-04-27,SEC018,00:00,02:00,2,30.66,MEDIUM,0.76
2025-04-27,SEC018,02:00,04:00,4,42.82,MEDIUM,0.61
2025-04-27,SEC018,04:00,06:00,3,39.81,MEDIUM,0.75
2025-04-27,SEC018,06:00,08:00,2,34.97,MEDIUM,0.85
2025-04-27,SEC018,08:00,10:00,1,18.85,LOW,0.6
2025-04-27,SEC018,10:00,12:00,2,10.45,LOW,0.84
2025-04-27,SEC018,12:00,14:00,2,24.57,LOW,0.73
2025-04-27,SEC018,14:00,16:00,1,20.03,LOW,0.94
2025-04-27,SEC018,16:00,18:00,2,30.51,MEDIUM,0.63
2025-04-27,SEC018,18:00,20:00,1,25.59,MEDIUM,0.89
2025-04-27,SEC018,20:00,22:00,0,17.85,LOW,0.83
2025-04-27,SEC018,22:00,00:00,3,31.03,MEDIUM,0.88
2025-04-27,SEC019,00:00,02:00,7,45.44,MEDIUM,0.98
2025-04-27,SEC019,02:00,04:00,4,48.43,MEDIUM,0.68
2025-04-27,SEC019,04:00,06:00,3,41.37,MEDIUM,0.91
2025-04-27,SEC019,06:00,08:00,3,38.63,MEDIUM,0.95
2025-04-27,SEC019,08:00,10:00,0,23.74,LOW,0.84
2025-04-27,SEC019,10:00,12:00,2,26.08,MEDIUM,0.79
2025-04-27,SEC019,12:00,14:00,0,29.75,MEDIUM,0.81
2025-04-27,SEC019,14:00,16:00,2,27.83,MEDIUM,0.84
2025-04-27,SEC019,16:00,18:00,4,24.86,LOW,0.75
2025-04-27,SEC019,18:00,20:00,4,28.45,MEDIUM,0.91
2025-04-27,SEC019,20:00,22:00,3,21.22,LOW,0.92
2025-04-27,SEC019,22:00,00:00,2,38.7,MEDIUM,0.78
2025-04-27,SEC020,00:00,02:00,5,30.6,MEDIUM,0.72
2025-04-27,SEC020,02:00,04:00,1,31.5,MEDIUM,0.88
2025-04-27,SEC020,04:00,06:00,0,30.77,MEDIUM,0.81
2025-04-27,SEC020,06:00,08:00,0,22.31,LOW,0.93
2025-04-27,SEC020,08:00,10:00,1,33.38,MEDIUM,0.62
2025-04-27,SEC020,10:00,12:00,1,17.38,LOW,0.75
2025-04-27,SEC020,12:00,14:00,1,25.11,MEDIUM,0.74
2025-04-27,SEC020,14:00,16:00,1,24.97,LOW,0.85
2025-04-27,SEC020,16:00,18:00,0,23.47,LOW,0.97
2025-04-27,SEC020,18:00,20:00,1,17.05,LOW,0.79
2025-04-27,SEC020,20:00,22:00,3,19.9,LOW,0.62
2025-04-27,SEC020,22:00,00:00,2,35.41,MEDIUM,0.86
2025-04-27,SEC021,00:00,02:00,4,32.05,MEDIUM,0.9
2025-04-27,SEC021,02:00,04:00,4,36.43,MEDIUM,0.83
2025-04-27,SEC021,04:00,06:00,1,36.32,MEDIUM,0.92
2025-04-27,SEC021,06:00,08:00,1,29.71,MEDIUM,0.8
2025-04-27,SEC021,08:00,10:00,3,19.85,LOW,0.91
2025-04-27,SEC021,10:00,12:00,0,19.42,LOW,0.69
2025-04-27,SEC021,12:00,14:00,0,20.35,LOW,0.74
2025-04-27,SEC021,14:00,16:00,0,19.51,LOW,0.94
2025-04-27,SEC021,16:00,18:00,1,30.14,MEDIUM,0.69
2025-04-27,SEC021,18:00,20:00,3,38.34,MEDIUM,0.63
2025-04-27,SEC021,20:00,22:00,3,31.17,MEDIUM,0.76
2025-04-27,SEC021,22:00,00:00,3,37.09,MEDIUM,0.88
2025-04-27,SEC022,00:00,02:00,1,32.04,MEDIUM,0.98
2025-04-27,SEC022,02:00,04:00,2,27.38,MEDIUM,0.78
2025-04-27,SEC022,04:00,06:00,3,32.48,MEDIUM,0.69
2025-04-27,SEC022,06:00,08:00,4,17.61,LOW,0.66
2025-04-27,SEC022,08:00,10:00,2,26.41,MEDIUM,0.84
2025-04-27,SEC022,10:00,12:00,0,18.9,LOW,0.63
2025-04-27,SEC022,12:00,14:00,2,8.37,LOW,0.71
2025-04-27,SEC022,14:00,16:00,3,17.3,LOW,0.79
2025-04-27,SEC022,16:00,18:00,4,28.4,MEDIUM,0.78
2025-04-27,SEC022,18:00,20:00,1,22.6,LOW,0.74
2025-04-27,SEC022,20:00,22:00,3,29.9,MEDIUM,0.98
2025-04-27,SEC022,22:00,00:00,3,37.51,MEDIUM,0.95
2025-04-27,SEC023,00:00,02:00,3,38.52,MEDIUM,0.76
2025-04-27,SEC023,02:00,04:00,3,37.06,MEDIUM,0.95
2025-04-27,SEC023,04:00,06:00,6,45.47,MEDIUM,0.93
2025-04-27,SEC023,06:00,08:00,0,32.16,MEDIUM,0.89
2025-04-27,SEC023,08:00,10:00,3,38.66,MEDIUM,0.95
2025-04-27,SEC023,10:00,12:00,6,25.11,MEDIUM,0.91
2025-04-27,SEC023,12:00,14:00,1,18.93,LOW,0.79
2025-04-27,SEC023,14:00,16:00,2,10.62,LOW,0.76
2025-04-27,SEC023,16:00,18:00,0,25.85,MEDIUM,0.95
2025-04-27,SEC023,18:00,20:00,1,38.89,MEDIUM,0.86
2025-04-27,SEC023,20:00,22:00,3,30.8,MEDIUM,0.92
2025-04-27,SEC023,22:00,00:00,1,33.84,MEDIUM,0.68
2025-04-27,SEC024,00:00,02:00,4,25.11,MEDIUM,0.97
2025-04-27,SEC024,02:00,04:00,3,33.78,MEDIUM,0.68
2025-04-27,SEC024,04:00,06:00,5,41.64,MEDIUM,0.81
2025-04-27,SEC024,06:00,08:00,2,31.21,MEDIUM,0.94
2025-04-27,SEC024,08:00,10:00,1,25.02,MEDIUM,0.6
2025-04-27,SEC024,10:00,12:00,0,21.19,LOW,0.75
2025-04-27,SEC024,12:00,14:00,1,8.88,LOW,0.76
2025-04-27,SEC024,14:00,16:00,1,21.78,LOW,0.71
2025-04-27,SEC024,16:00,18:00,3,29.93,MEDIUM,0.66
2025-04-27,SEC024,18:00,20:00,3,20.95,LOW,0.94
2025-04-27,SEC024,20:00,22:00,2,23.87,LOW,0.62
2025-04-27,SEC024,22:00,00:00,4,25.05,MEDIUM,0.73
2025-04-27,SEC025,00:00,02:00,5,46.26,MEDIUM,0.89
2025-04-27,SEC025,02:00,04:00,4,32.7,MEDIUM,0.61
2025-04-27,SEC025,04:00,06:00,1,37.1,MEDIUM,0.62
2025-04-27,SEC025,06:00,08:00,0,35.36,MEDIUM,0.68
2025-04-27,SEC025,08:00,10:00,2,39.33,MEDIUM,0.64
2025-04-27,SEC025,10:00,12:00,1,19.97,LOW,0.73
2025-04-27,SEC025,12:00,14:00,3,23.0,LOW,0.86
2025-04-27,SEC025,14:00,16:00,3,21.2,LOW,0.82
2025-04-27,SEC025,16:00,18:00,2,30.21,MEDIUM,0.95
2025-04-27,SEC025,18:00,20:00,2,26.58,MEDIUM,0.82
2025-04-27,SEC025,20:00,22:00,3,22.01,LOW,0.73
2025-04-27,SEC025,22:00,00:00,3,38.69,MEDIUM,0.68
2025-04-27,SEC026,00:00,02:00,1,34.5,MEDIUM,0.74
2025-04-27,SEC026,02:00,04:00,7,37.3,MEDIUM,0.97
2025-04-27,SEC026,04:00,06:00,2,45.15,MEDIUM,0.93
2025-04-27,SEC026,06:00,08:00,3,34.91,MEDIUM,0.67
2025-04-27,SEC026,08:00,10:00,5,37.34,MEDIUM,0.89
2025-04-27,SEC026,10:00,12:00,0,14.6,LOW,0.66
2025-04-27,SEC026,12:00,14:00,0,31.79,MEDIUM,0.67
2025-04-27,SEC026,14:00,16:00,1,31.0,MEDIUM,0.75
2025-04-27,SEC026,16:00,18:00,3,41.27,MEDIUM,0.77
2025-04-27,SEC026,18:00,20:00,3,28.99,MEDIUM,0.61
2025-04-27,SEC026,20:00,22:00,2,38.8,MEDIUM,0.63
2025-04-27,SEC026,22:00,00:00,2,47.94,MEDIUM,0.84
2025-04-27,SEC027,00:00,02:00,1,32.13,MEDIUM,0.66
2025-04-27,SEC027,02:00,04:00,3,28.21,MEDIUM,0.63
2025-04-27,SEC027,04:00,06:00,2,26.64,MEDIUM,0.79
2025-04-27,SEC027,06:00,08:00,1,24.23,LOW,0.76
2025-04-27,SEC027,08:00,10:00,1,24.35,LOW,0.98
2025-04-27,SEC027,10:00,12:00,0,8.24,LOW,0.87
2025-04-27,SEC027,12:00,14:00,1,6.97,LOW,0.66
2025-04-27,SEC027,14:00,16:00,3,8.99,LOW,0.85
2025-04-27,SEC027,16:00,18:00,1,18.36,LOW,0.94
2025-04-27,SEC027,18:00,20:00,2,28.5,MEDIUM,0.72
2025-04-27,SEC027,20:00,22:00,2,16.3,LOW,0.84
2025-04-27,SEC027,22:00,00:00,4,37.83,MEDIUM,0.94
2025-04-27,SEC028,00:00,02:00,4,52.13,HIGH,0.95
2025-04-27,SEC028,02:00,04:00,2,43.16,MEDIUM,0.65
2025-04-27,SEC028,04:00,06:00,1,35.78,MEDIUM,0.92
2025-04-27,SEC028,06:00,08:00,4,24.47,LOW,0.64
2025-04-27,SEC028,08:00,10:00,3,28.94,MEDIUM,0.68
2025-04-27,SEC028,10:00,12:00,2,19.34,LOW,0.95
2025-04-27,SEC028,12:00,14:00,2,18.79,LOW,0.88
2025-04-27,SEC028,14:00,16:00,1,22.75,LOW,0.73
2025-04-27,SEC028,16:00,18:00,7,24.33,LOW,0.96
2025-04-27,SEC028,18:00,20:00,5,34.04,MEDIUM,0.83
2025-04-27,SEC028,20:00,22:00,2,37.24,MEDIUM,0.73
2025-04-27,SEC028,22:00,00:00,2,50.61,HIGH,0.74
2025-04-27,SEC029,00:00,02:00,3,35.32,MEDIUM,0.63
2025-04-27,SEC029,02:00,04:00,3,52.31,HIGH,0.98
2025-04-27,SEC029,04:00,06:00,3,33.94,MEDIUM,0.86
2025-04-27,SEC029,06:00,08:00,2,35.58,MEDIUM,0.97
2025-04-27,SEC029,08:00,10:00,5,31.71,MEDIUM,0.66
2025-04-27,SEC029,10:00,12:00,1,31.16,MEDIUM,0.9
2025-04-27,SEC029,12:00,14:00,5,26.58,MEDIUM,0.7
2025-04-27,SEC029,14:00,16:00,1,19.49,LOW,0.78
2025-04-27,SEC029,16:00,18:00,3,38.09,MEDIUM,0.69
2025-04-27,SEC029,18:00,20:00,3,33.46,MEDIUM,0.96
2025-04-27,SEC029,20:00,22:00,4,42.76,MEDIUM,0.66
2025-04-27,SEC029,22:00,00:00,7,39.49,MEDIUM,0.95
2025-04-27,SEC030,00:00,02:00,2,42.27,MEDIUM,0.96
2025-04-27,SEC030,02:00,04:00,1,42.35,MEDIUM,0.64
2025-04-27,SEC030,04:00,06:00,3,38.61,MEDIUM,0.65
2025-04-27,SEC030,06:00,08:00,4,26.56,MEDIUM,0.98
2025-04-27,SEC030,08:00,10:00,0,22.93,LOW,0.75
2025-04-27,SEC030,10:00,12:00,2,17.69,LOW,0.69
2025-04-27,SEC030,12:00,14:00,0,18.86,LOW,0.64
2025-04-27,SEC030,14:00,16:00,3,26.62,MEDIUM,0.71
2025-04-27,SEC030,16:00,18:00,1,27.08,MEDIUM,0.96
2025-04-27,SEC030,18:00,20:00,4,32.35,MEDIUM,0.65
2025-04-27,SEC030,20:00,22:00,2,34.67,MEDIUM,0.92
2025-04-27,SEC030,22:00,00:00,4,29.42,MEDIUM,0.61
2025-04-27,SEC031,00:00,02:00,5,27.64,MEDIUM,0.87
2025-04-27,SEC031,02:00,04:00,2,24.39,LOW,0.73
2025-04-27,SEC031,04:00,06:00,0,30.9,MEDIUM,0.87
2025-04-27,SEC031,06:00,08:00,4,22.81,LOW,0.87
2025-04-27,SEC031,08:00,10:00,1,29.7,MEDIUM,0.6
2025-04-27,SEC031,10:00,12:00,2,14.39,LOW,0.63
2025-04-27,SEC031,12:00,14:00,3,9.07,LOW,0.86
2025-04-27,SEC031,14:00,16:00,2,22.54,LOW,0.76
2025-04-27,SEC031,16:00,18:00,4,19.91,LOW,0.64
2025-04-27,SEC031,18:00,20:00,3,28.42,MEDIUM,0.66
2025-04-27,SEC031,20:00,22:00,1,17.99,LOW,0.85
2025-04-27,SEC031,22:00,00:00,1,39.74,MEDIUM,0.81
2025-04-27,SEC032,00:00,02:00,5,25.63,MEDIUM,0.93
2025-04-27,SEC032,02:00,04:00,3,21.4,LOW,0.94
2025-04-27,SEC032,04:00,06:00,0,21.21,LOW,0.71
2025-04-27,SEC032,06:00,08:00,1,29.1,MEDIUM,0.92
2025-04-27,SEC032,08:00,10:00,2,16.02,LOW,0.94
2025-04-27,SEC032,10:00,12:00,4,22.21,LOW,0.89
2025-04-27,SEC032,12:00,14:00,0,21.54,LOW,0.62
2025-04-27,SEC032,14:00,16:00,1,16.13,LOW,0.65
2025-04-27,SEC032,16:00,18:00,2,24.37,LOW,0.75
2025-04-27,SEC032,18:00,20:00,0,19.22,LOW,0.86
2025-04-27,SEC032,20:00,22:00,2,16.61,LOW,0.93
2025-04-27,SEC032,22:00,00:00,2,29.32,MEDIUM,0.76
2025-04-27,SEC033,00:00,02:00,5,50.55,HIGH,0.68
2025-04-27,SEC033,02:00,04:00,4,46.98,MEDIUM,0.65
2025-04-27,SEC033,04:00,06:00,0,41.65,MEDIUM,0.85
2025-04-27,SEC033,06:00,08:00,1,35.36,MEDIUM,0.67
2025-04-27,SEC033,08:00,10:00,5,22.02,LOW,0.78
